3,9.6,6.9673,4.1598,9.7455,7.0763,44,3.4641,8.6669,247.12,23.245
3,10,7.7974,3.9489,9.7275,6.3951,43,4.2426,9.0315,265.7,25.267
3,14.3,10.045,4.3024,9.5419,6.4469,42,2.8284,8.3003,229.27,21.23
3,14.778,10.497,3.9266,10.256,6.7819,42,2.8284,8.6435,251.02,24.324
3,13.222,8.5261,4.6498,9.1089,6.361,48.5,6.364,9.1835,280.64,20.961
3,11.889,2.848,4.7035,8.2484,6.3081,32.333,20.033,7.8516,219.3,17.297
3,13.091,4.7001,4.7059,8.119,6.5786,32.333,20.033,7.5698,230.8,17.625
3,11.455,5.4839,4.6202,8.1152,6.2551,30.667,17.502,8.4971,269.97,19.905
3,11.083,5.4848,4.637,8.4965,6.6647,34.333,18.717,7.1023,190.57,21.561
3,11.4,6.3456,4.7281,8.6761,6.4476,45,4.2426,8.1961,260.81,29.791
3,12.111,7.2188,4.5918,9.3641,6.5192,32.333,16.743,8.1156,262.54,24.664
3,14.4,9.6287,4.3765,9.4662,6.8369,33.667,18.009,7.5128,234.84,29.11
3,15,10.161,4.6906,9.0615,6.4931,33.667,18.009,8.8519,292.81,25.594
3,15.111,9.6753,4.5148,8.8252,6.3649,36.333,20.306,7.9092,229.77,24.751
3,13.364,7.7495,4.4875,8.6064,6.5344,48,2.8284,8.0807,234.18,23.686
3,10.083,4.1222,4.3901,7.7337,6.0736,48,2.8284,8.0202,252.63,25.133
3,12.2,4.7796,4.343,6.6688,5.4768,46,0,6.2039,186.48,22.358
3,12,6.7082,4.5857,6.0381,5.2295,46,0,5.4122,185.52,17.934
3,11.818,7.0259,3.8827,4.6271,3.9867,0,0,3.4454,118.08,6.5566
3,11.909,6.7299,3.2545,3.7725,3.3444,0,0,1.3542,48.661,-5.2344
3,12.364,5.8527,3.5665,3.6933,3.5986,0,0,0.49224,35.407,-5.213
3,10.077,4.1525,4.6633,4.6813,4.2052,0,0,2.5105,111.62,-9.8973
3,9.9286,4.0661,5.4321,7.0495,5.6468,23.5,9.1924,3.8465,131.44,0.477
3,11,4.9909,5.5079,8.5907,6.1679,23.5,9.1924,6.3823,218.38,7.4567
3,10.273,4.9008,4.8326,9.9572,6.563,29.333,12.014,8.4892,295.07,13.789
3,11.077,7.2739,4.8297,9.8328,6.958,33.667,14.468,7.538,226.6,14.732
3,11,7,4.9319,9.1837,6.8199,42,1.4142,8.2367,280.9,18.667
3,10.182,7.0685,4.5506,8.8594,6.245,44.5,2.1213,8.1166,269.03,11.821
3,10.615,8.2919,4.2813,9.2556,6.7085,48,2.8284,7.0994,208.98,16.366
3,9.4286,5.7874,4.635,8.2648,6.5519,48,2.8284,7.9714,254.42,13.824
3,9.9286,5.8634,4.4902,8.2368,6.2925,33,19.975,7.6835,246.15,11.128
3,11.667,8.0941,4.332,9.1167,6.5724,24.5,19.092,6.6533,212.39,12.992
3,10.167,6.5343,4.5464,8.9829,6.4108,33,19.975,8.1506,290.01,12.982
3,11.417,7.7748,4.3026,8.6728,6.3289,36.333,21.962,6.9206,223.04,9.4365
3,11.308,7.4317,4.2737,9.0295,6.5959,49,1.4142,7.4814,233.4,11.764
3,10.818,5.7414,4.498,8.5196,6.3644,47.5,0.70711,8.1305,262.96,7.6974
3,11,5.4772,4.3579,8.2697,6.4881,47.5,0.70711,6.8734,204.09,12.555
3,10.154,4.0793,4.3501,7.8132,6.2437,47.5,0.70711,8.0188,252.29,9.6232
3,9.6,4.1196,4.3698,7.2089,6.1334,47,1.4142,7.3027,232.06,4.0553
3,9.9231,5.8233,4.3424,7.7889,6.4353,46,0,6.5265,211.98,8.9262
3,9.9231,5.7076,4.3563,7.818,6.2069,49,4.2426,8.069,277.42,9.6364
3,12.273,6.7244,4.5579,8.0259,6.4413,48,5.6569,6.8311,229.71,4.7754
3,13.182,7.7823,4.4646,8.5748,6.6312,48,5.6569,7.0242,253.48,11.422
3,13,7.2284,4.6653,8.957,6.3148,47,4.2426,8.2859,276.82,10.168
3,12.083,6.6258,4.388,8.7083,6.5649,49.5,0.70711,6.2678,191.69,12.338
3,11.091,5.9406,4.5089,8.4906,6.2122,49.5,0.70711,7.6184,257.8,12.238
3,12.909,8.2274,4.4219,8.3937,6.1234,52,4.2426,6.6465,202.9,13.98
3,12,6.742,4.3227,7.6596,5.8814,55,0,5.5466,202.71,11.589
3,11.727,6.7541,3.9945,7.4317,5.7282,55,0,5.3086,214.77,13.949
3,12.182,6.7649,3.2823,6.02,4.9901,70,0,3.8903,163.31,10.671
3,10.909,3.7001,3.2997,6.0069,4.8412,70,0,3.355,166.21,10.576
3,11.818,4.7711,2.2203,4.499,3.4851,0,0,1.7298,93.566,4.3883
3,12,5.3258,3.9689,6.5174,4.8319,114,0,1.3652,71.82,11.535
3,14.333,6.5765,4.3889,6.4879,4.5736,31,0,2.9518,131.02,10.596
3,12.091,6.8768,4.8861,7.5865,5.2766,22.5,12.021,4.3615,156.32,9.6899
3,11,6.1938,4.4211,8.9378,6.1683,22.5,12.021,6.0464,202.35,16.703
3,10.077,5.8518,4.5359,9.064,6.4986,32,18.52,8.592,290.59,15.686
3,10.167,6.6172,4.6037,9.2519,6.5641,38.667,21.362,7.4997,215.44,16.941
3,10.091,6.9348,4.4752,9.7189,6.6443,51,0,7.8119,247.41,18.562
3,12.545,10.615,4.1998,9.8295,6.5606,50,1.4142,7.8331,265.23,16.079
3,12.636,10.376,4.5848,8.9632,6.3663,49,0,6.6912,216.72,17.135
3,11.273,9.0895,4.5879,8.7314,6.3754,51.5,3.5355,7.3895,280.93,16.548
3,10.273,6.0843,4.4303,8.5387,6.1921,51,4.2426,6.2152,206.9,14.761
3,10.75,6.0321,4.3871,8.228,6.3028,51,4.2426,6.509,218.75,15.766
3,11.818,6.8821,4.2744,8.424,6.0395,46.5,2.1213,6.8183,239.68,18.003
3,12.182,7.0543,4.281,8.4052,6.2529,45,0,5.8156,185.38,17.172
3,10.25,5.3788,4.1405,8.7989,6.2308,49.5,6.364,6.9182,272.14,17.324
3,10.231,5.0026,4.1947,8.4222,6.2342,51.5,3.5355,5.8205,212.94,16.044
3,10.231,4.1262,4.5185,7.7006,6.2128,51.5,3.5355,5.8196,218.89,19.235
3,10,3.8829,4.5345,8.1122,6.4339,49.5,0.70711,6.4019,254.92,18.604
3,10.538,3.6882,4.638,7.8358,6.3708,50,0,5.8395,210.22,19.183
3,9.7692,3.7228,4.5689,8.4061,6.4171,52,2.8284,6.9227,285.7,18.247
3,10.143,3.8998,4.5799,8.0958,6.4913,52,2.8284,5.9664,222.04,19.739
3,9.4615,3.7995,4.6036,8.396,6.4175,52,2.8284,6.2613,245.32,18.774
3,10.538,6.3851,4.4538,8.4455,6.4155,49.5,0.70711,6.231,246.44,19.592
3,10.286,6.4023,4.2193,8.2224,6.2572,49,0,5.3783,210.9,24.745
3,10.462,6.4886,4.2117,8.0831,6.2178,50.5,2.1213,5.9615,257.21,26.004
3,12.909,9.005,4.2371,8.1691,6.0477,52.5,0.70711,4.7408,193.12,26.12
3,9.9231,7.1468,4.2499,7.9243,6.1271,52.5,0.70711,5.714,240.5,28.033
3,11,9.0855,4.0714,8.0517,6.062,52,1.4142,5.5336,206.03,30.951
3,11.909,9.2893,4.4082,7.5322,5.7594,51,0,5.3721,197.59,24.949
3,10.909,7.1057,4.0739,7.8895,5.8752,54.5,4.9497,5.2794,199.7,29.983
3,11.583,6.2879,3.8359,5.8493,5.1773,58,0,4.4854,172.12,26.229
3,10.5,4.3797,3.4734,6.3447,5.1253,58,0,3.9438,172.45,25.678
3,12.091,4.5045,2.5862,4.9195,4.1044,0,0,2.3964,123.39,13.703
3,12.6,5.7774,2.647,5.0836,4.0267,0,0,1.7736,105.78,5.8341
3,14.875,8.0256,1.1977,4.2247,2.7858,0,0,0.67162,60.913,-2.5274
3,25.8,12.834,1.9229,4.6339,2.7515,0,0,0.27284,40.927,-10.997
3,19.143,14.826,4.6961,7.6314,4.2549,0,0,0.66775,45.655,-16.409
3,19.286,15.141,5.2821,8.4416,4.8111,0,0,2.868,117.59,-11.797
3,14.444,13.956,5.0291,9.2821,5.5316,49,0,5.0999,193.66,-12.853
3,10.25,6.181,4.5871,9.9858,6.5902,50,1.4142,6.2818,213.15,-2.1265
3,10.385,6.0213,5.1089,9.1618,6.6334,50,1.4142,8.3907,291.08,-0.62316
3,9.0769,3.7296,4.8722,8.8669,6.4098,48.5,3.5355,7.5616,253.95,-0.91693
3,10.071,4.1224,4.9578,8.5632,6.4815,46,0,6.2652,207.7,5.0849
3,9.6429,3.9924,4.8364,8.4581,6.4515,49,4.2426,7.4894,282.16,5.0549
3,10,4.1324,4.6889,8.2397,6.425,51.5,0.70711,5.8598,199.26,5.4958
3,10.071,4.1224,4.7216,8.2147,6.3305,51.5,0.70711,6.3814,247.5,4.0264
3,9.7143,3.604,4.861,8.4268,6.475,50.5,0.70711,6.478,234.28,8.4581
3,10.071,4.698,4.7838,8.3079,6.5882,50,0,5.7416,212.28,11.784
3,9.0769,4.6808,4.8352,8.8674,6.4569,48.5,2.1213,7.1367,285.11,13.363
3,10,6.2849,4.8648,8.9081,6.5764,47,0,6.1127,220.06,9.5124
3,10.231,6.4051,4.8304,8.923,6.6095,47,0,6.8292,278.3,13.283
3,11,6.2316,4.8448,8.8967,6.5862,50,4.2426,6.4654,261.04,7.5759
3,11.417,5.2822,4.7083,8.4713,6.6053,53,0,5.7257,227.31,3.8825
3,9.7692,3.2443,4.5293,8.549,6.4466,50.5,3.5355,6.8513,283.18,6.6224
3,9.8571,3.5703,4.5636,8.1583,6.2429,49.5,2.1213,5.503,214.96,3.2718
3,9.5,3.2522,4.5636,8.1577,6.3988,49.5,2.1213,5.5333,224.64,11.553
3,9.5,3.3224,4.2466,8.0309,6.0747,49,2.8284,5.8797,232.44,8.797
3,10.462,3.55,4.4283,7.866,6.1657,47,0,4.9945,186.28,9.1538
3,10.417,3.6794,4.4364,8.1434,6.0791,50,4.2426,6.3148,260.36,6.0232
3,12.083,3.3699,4.638,7.6985,6.1936,53,0,5.4001,200.44,11.76
3,11.5,4.1887,4.6275,7.2519,6.067,53,0,5.3522,214.41,8.2585
3,10.769,4.2457,4.7319,7.8507,6.3278,51,2.8284,5.6902,233.33,12.592
3,10.214,3.9648,4.502,7.8734,6.3137,47.5,2.1213,5.3266,211.34,14.527
3,8.9286,3.4965,4.4568,8.0466,6.153,47.5,2.1213,6.16,263.61,15.985
3,9.6154,4.3501,4.2707,7.2285,5.3225,46,0,4.6831,192.37,14.58
3,12.364,10.033,4.1799,7.9516,5.2366,46,0,3.8515,153.7,12.952
3,15.125,11.357,3.5128,6.4882,4.1903,0,0,2.6041,109.65,13.528
3,19.143,10.463,2.8717,5.7595,3.854,0,0,1.9716,67.674,15.499
3,24.2,9.9348,1.1014,4.9393,3.4085,0,0,1.6401,81.156,16
3,19.667,4.274,1.649,4.1524,3.1293,0,0,1.3486,80.585,2.7938
3,18.143,5.0474,1.8979,3.4926,3.0866,0,0,1.3156,67.63,-1.6654
3,14.444,6.4636,4.6322,6.1197,4.5939,0,0,0.66933,54.314,3.1966
3,13.3,4.8546,4.5559,5.5828,4.2892,0,0,2.8893,122.47,0.86074
3,10.667,4.4992,5.1802,7.3981,5.5017,52,0,4.2842,151.46,5.9683
3,10.462,3.8862,4.8951,7.7276,6.1402,52,0,6.3549,227.36,18.473
3,9.4,3.8508,4.4939,8.2405,6.5689,50.5,2.1213,8.0087,293.36,23.98
3,9.4286,3.3676,4.6313,7.7362,6.2995,47,2.8284,6.4738,211.88,24.981
3,8.7692,2.9483,4.7118,7.9807,6.4916,47,2.8284,6.6813,251.01,25.774
3,10.308,6.447,4.1819,7.5202,6.1105,47.5,3.5355,6.3991,238.07,20.542
3,11.167,6.5759,4.1991,7.2368,6.2419,50.5,0.70711,5.4802,185.85,24.069
3,11.091,7.0207,4.5126,7.5042,5.9452,50.5,0.70711,6.5942,248.74,23.775
3,9.5833,4.3788,4.3765,8.045,6.1599,35,15.524,5.818,190.25,21.048
3,10.692,4.9225,4.5309,7.1733,6.0124,35,15.524,5.8492,213.18,16.308
3,10,4.6904,4.7613,7.733,6.2997,36,17.088,5.945,215.21,22.035
3,10.846,5.0472,4.8468,7.5514,6.1264,37,24.042,5.9786,220.09,14.43
3,10,4.6368,4.5256,8.7416,6.4375,53.5,0.70711,6.4284,259.34,16.447
3,10.286,4.5981,4.3844,8.1566,6.1437,50,4.2426,5.5672,205.49,19.981
3,9.7143,3.7505,4.3474,8.1815,6.1761,50,4.2426,6.4459,248.02,22.793
3,9.7692,3.9614,4.3058,8.5794,6.2679,49,2.8284,5.5477,207.66,20.202
3,10.143,3.8998,4.3516,8.2388,6.2439,49,2.8284,5.6278,221.17,19.675
3,9.9286,3.8524,4.3189,8.156,6.1743,52,1.4142,5.8181,241.14,19.063
3,11.25,3.8876,4.4403,7.7081,5.9117,53,0,5.0725,208.35,14.799
3,10.667,3.6265,4.4034,8.259,6.2335,53,0,6.0444,259.78,14.864
3,11.75,3.8406,4.3442,7.7041,6.1216,51.5,2.1213,4.8161,188.82,18.75
3,12.182,4.0204,4.4405,7.3694,5.8503,51.5,2.1213,5.1258,211.5,14.661
3,12.182,4.3776,4.5026,8.4807,6.3426,53.5,4.9497,5.3238,211.65,19.391
3,12.091,4.3693,4.7529,7.7506,6.0239,57,0,5.3041,218.73,15.122
3,10.923,4.3677,4.6995,8.4319,6.4089,55.5,2.1213,5.5101,239.2,10.741
3,11.5,4.3589,4.81,7.9962,5.9168,54,0,5.4083,215.7,13.667
3,9.9286,3.9118,4.6574,8.7343,6.5877,52.5,2.1213,6.3735,274.17,21.276
3,10.385,4.0935,4.5733,7.5602,5.6846,51,0,5.0826,210.89,15.889
3,10.143,3.6765,4.452,7.3724,5.679,51,0,4.6004,193.6,18.24
3,11.083,3.8248,4.0054,6.0981,4.7734,0,0,3.2804,160.24,20.321
3,11.417,3.6546,3.4741,5.5807,4.3662,0,0,1.4157,82.54,9.4634
3,13.889,6.1328,2.5162,4.9642,3.6419,0,0,1.285,76.298,7.4122
3,13.4,5.9479,2.236,4.6791,3.5852,0,0,1.1279,79.623,9.1867
3,16.5,8.6685,2.3452,5.0265,3.485,0,0,1.1659,85.496,1.9269
3,18,9.9331,2.6341,4.9974,3.3244,0,0,0.86187,74.887,-4.1099
3,15.75,8.6479,4.3628,7.3561,4.6141,0,0,0.50389,71.013,0.46308
3,16.875,8.1493,4.5206,6.3573,4.4547,0,0,1.9587,119.36,-3.371
3,12.7,6.4472,4.8728,7.7385,5.361,51,0,3.4414,148.81,-6.6531
3,12.091,4.6574,4.9722,8.0454,5.8566,51,0,4.845,207.94,0.16834
3,10.846,4.375,4.7419,8.7914,6.5017,52.5,2.1213,6.7303,272.19,2.961
3,11.917,6.8551,4.8935,8.7205,6.4246,52.5,2.1213,5.7149,214.85,4.6896
3,11.154,6.9384,4.727,9.1689,6.53,52.5,2.1213,6.305,269.18,1.6923
3,11.909,6.9203,4.7398,9.783,6.6661,51,0,6.1178,245.31,6.0173
3,12.182,6.8821,5.0456,8.9451,6.5127,51,0,5.6654,231.91,2.096
3,9.9231,4.2517,4.908,8.3794,6.5745,52.5,2.1213,6.1152,259.68,6.5504
3,10.385,4.0525,4.819,7.0431,6.2333,54,0,5.4475,221.84,4.0429
3,9.0769,3.4269,4.8974,8.2563,6.5339,52.5,2.1213,6.6875,278.38,10.002
3,10.231,7.3161,4.6616,8.003,6.3308,47,5.6569,5.7191,217.93,6.831
3,9.8571,7.3155,4.5979,7.8846,6.4622,47,5.6569,6.0922,239.77,9.3824
3,10.615,7.3998,4.469,8.3015,6.2724,48,7.0711,6.4431,255.89,6.1894
3,11.154,7.3581,4.155,8.8099,6.5951,51.5,2.1213,5.446,202.49,5.7
3,9.7143,3.8316,4.4166,7.9415,6.2895,51.5,2.1213,6.6794,275.31,1.8842
3,9.7857,4.0226,4.4615,8.7292,6.4421,50.5,0.70711,5.6579,220.28,2.8568
3,10.308,4.151,4.6319,8.3732,6.202,50.5,0.70711,5.881,232.71,-0.022063
3,9.5,4.1278,4.3069,8.7041,6.3442,53,2.8284,5.8474,231.25,2.7912
3,9.4,3.9964,4.7593,7.9231,6.1452,55,0,5.389,198.45,1.1078
3,8.4667,3.6814,4.6273,8.2865,6.2843,52,4.2426,6.4369,256,-1.621
3,9.6,6.2427,4.6659,8.3205,6.3345,50,1.4142,5.1355,188.16,1.9365
3,9.3077,6.2634,4.8042,8.786,6.3908,50,1.4142,6.1005,257.85,4.2482
3,10.846,7.7443,4.7371,8.7689,6.3155,49.5,2.1213,5.9637,245.64,1.8986
3,10.769,7.8119,4.4542,8.4698,6.336,48,0,5.1226,204.27,4.7552
3,9.8333,5.8595,4.528,8.4438,6.2089,47.5,0.70711,6.5105,264.09,8.5981
3,11.667,7.9009,4.4776,8.3359,6.2208,49.5,3.5355,5.3184,183.91,7.9077
3,10.615,6.131,4.5701,7.9262,6.1179,49.5,3.5355,5.8278,228.15,9.8077
3,11.5,6.6674,4.5591,8.3627,6.2761,54,2.8284,5.4476,217.09,11.785
3,11.667,6.8135,4.6291,7.8261,5.9194,56,0,4.4205,208.66,7.5459
3,10.818,5.056,4.4413,7.4646,5.6227,56,0,3.914,210.46,13.848
3,13.667,7.1239,3.7698,5.6341,4.3972,0,0,2.4126,148.06,-2.0883
3,12.3,8.7184,3.5733,5.507,4.3807,0,0,1.8594,131.15,-1.73
3,16.143,11.142,0.84595,3.7035,2.8672,0,0,0.6929,65.862,-3.461
3,16.625,11.526,3.371,5.3631,3.8999,0,0,0.43073,48.601,0.58431
3,14.111,10.252,4.2812,5.9108,4.4802,8,0,2.3256,134.95,1.2829
3,12.455,8.5013,5.0437,8.1014,5.8503,29.5,30.406,3.5895,141.73,17.573
3,11.545,6.4709,5.0322,8.1156,6.0165,29.5,30.406,5.7891,236.17,21.088
3,10.462,3.2046,4.9131,8.7231,6.922,36.667,24.826,7.1912,289.5,24.56
3,12.636,6.6374,5.2231,8.9693,6.852,51,0,6.6184,247.75,27.847
3,11.364,7.2149,5.4463,8.7586,6.8119,52,1.4142,7.2632,313.33,20.077
3,11.917,6.7751,5.1715,8.1455,6.7922,50.5,3.5355,5.9659,232.36,17.952
3,11.667,6.76,5.1901,8.1246,6.7345,50.5,3.5355,6.6833,288.11,9.5297
3,9.5385,3.6655,5.0452,8.1707,6.5814,50,2.8284,6.5789,265.06,10.574
3,9.9286,3.8122,4.9969,7.8682,6.5527,52,0,5.6741,227.64,11.655
3,9.4667,3.6423,4.6218,8.1908,6.4466,50,2.8284,6.0518,280.99,13.408
3,10,4.8198,4.5529,8.3844,6.357,49.5,2.1213,4.9359,193.35,12.43
3,9.7143,4.681,4.5363,8.3976,6.316,49.5,2.1213,6.1431,256.49,17.484
3,9.7692,4.8503,4.4655,8.9306,6.4699,52,1.4142,5.8964,229.98,14.961
3,10,5.233,4.6086,7.9253,6.1256,53,0,5.9527,222.59,14.245
3,9.2857,3.9697,4.4241,8.4023,6.4323,53,0,6.0423,237.93,18.288
3,11.417,7.1282,4.487,7.8617,5.8409,53,0,5.2005,209.49,17.2
3,10.154,6.9863,4.3531,8.9442,6.4889,53.5,0.70711,6.3416,271.59,14.841
3,12.083,8.8878,4.491,8.8167,6.3262,53.5,0.70711,4.9219,210.24,18.605
3,12,8.9889,4.1749,9.953,6.5467,53.5,0.70711,5.695,276.65,15.917
3,10.727,7.2262,4.0956,10.053,6.5501,52.5,0.70711,5.4949,243.55,20.342
3,11.333,7.0882,4.5928,8.7868,6.2761,52.5,0.70711,4.7239,215.81,18.637
3,9.6923,4.3471,4.5156,9.0568,6.4558,50.5,2.1213,5.3673,245.91,23.826
3,10.846,4.5979,4.5378,8.2624,6.1297,49,0,4.767,202,24.498
3,9.7857,4.0607,4.4203,8.5694,6.4075,52.5,4.9497,6.0318,270.72,20.452
3,11.154,4.356,4.6044,8.6743,6.431,55,1.4142,4.9802,222.84,20.458
3,10,4.2032,4.3906,9.4182,6.594,55,1.4142,5.5234,275.56,20.879
3,12.273,7.76,4.2986,9.5491,6.5284,54,0,5.2083,242.64,22.214
3,12.083,7.4524,4.6731,8.4976,6.1567,54,0,4.1822,215.91,22.685
3,11.7,7.9589,4.5055,8.2002,5.5698,54,0,3.9314,214.53,24.514
3,13.8,9.3547,4.2238,6.2922,4.6845,0,0,2.2362,125.79,12.452
3,12.4,6.7528,3.606,5.6449,4.4383,0,0,1.8016,124.64,13.257
3,13.7,7.4543,1.4675,4.1954,3.2319,0,0,1.2316,73.553,10.14
3,14.333,7.4162,1.5852,4.4396,3.1886,0,0,0.8413,70.304,-3.5502
3,13.6,5.5618,1.3023,3.8053,2.9242,0,0,0.8526,64.704,-4.4672
3,15.25,5.8493,1.5543,3.7053,2.6403,0,0,0.70171,47.501,-0.38473
3,18.167,8.6352,1.5872,2.8762,2.0553,0,0,0.20895,27.937,-10.602
3,16.111,8.8944,4.7454,5.9509,4.2142,0,0,0.28074,17.89,-6.2502
3,14,8.9567,5.1899,6.6123,4.3396,0,0,2.7036,130.25,-3.5354
3,11.727,8.7303,5.3223,9.0428,5.7548,49,0,3.9064,156.46,0.29136
3,10.462,5.4255,5.0982,9.0335,6.2687,49,0,5.6875,240.86,3.519
3,9.2,4.0391,4.732,9.6883,7.0344,50.5,2.1213,7.3317,300.55,5.1157
3,9.9286,4.0089,5.0983,9.5074,7.0708,33.333,16.921,6.2908,241.12,4.3737
3,9.3333,3.5989,5.057,9.2254,6.9535,33.333,16.921,7.678,322.41,3.0884
3,8.9286,3.1,4.8477,9.4954,6.8811,32.667,15.822,6.8609,263.63,0.9374
3,9.4286,3.7151,5.0051,8.8474,6.6456,32.667,15.822,6.1441,258.89,-2.3594
3,9.3571,3.7746,4.7791,9.441,6.7928,53,4.2426,6.0433,259.89,-0.70498
3,10.615,3.8846,4.8916,8.3351,6.2648,45.5,14.849,5.0157,229.78,-6.0536
3,10.692,3.8381,5.0268,8.7728,6.5845,36.667,18.556,5.8447,275.52,-7.8364
3,11.231,3.5155,4.9158,7.9491,6.3965,35.333,16.503,4.9629,211.02,-0.48945
3,10,3.266,4.8973,8.678,6.6094,35.333,16.503,5.8957,274.37,-1.7172
3,10.154,3.2621,4.6639,8.5879,6.6951,42,19.975,5.6718,235.86,4.2195
3,10.538,3.55,4.7308,7.709,6.2705,53.5,2.1213,5.3456,246.3,0.27775
3,10.462,3.992,4.5841,9.146,6.8175,55,0,5.4377,256.38,8.3008
3,11.083,3.7528,4.8841,8.2476,6.3222,55,0,5.3169,233.04,2.7436
3,10.077,3.7961,4.6622,9.2068,6.6732,53.5,2.1213,5.7652,266.51,6.1316
3,11.417,6.112,4.8226,9.055,6.3484,52,0,5.2998,226.08,4.6042
3,10.417,6.1564,4.6019,9.8006,6.6952,51,1.4142,6.7922,306.92,7.9581
3,11.833,6.0126,4.7079,8.9941,6.3844,51,1.4142,5.4506,226.85,9.3286
3,10.909,6.4878,4.796,8.8139,6.3445,51,1.4142,5.537,227.04,8.7771
3,10.333,5.28,4.847,9.1153,6.5401,50,2.8284,6.0018,241.22,8.3818
3,11.583,5.1603,4.8953,8.2511,6.3174,48,0,5.251,212.83,9.7301
3,10.154,4.9974,4.7774,8.2705,6.3373,49.5,2.1213,6.2255,277.69,7.8176
3,9.6,4.9971,4.5502,7.6033,6.2917,54.5,4.9497,4.7696,217.01,11.064
3,8.8,3.4059,4.4979,8.1486,6.4327,54.5,4.9497,5.1426,255.71,9.1977
3,9.6429,6.5116,4.1681,8.224,6.2745,56,2.8284,4.7902,213.77,16.246
3,10,6.9019,4.3606,7.8838,5.9331,54,0,4.3992,206.03,10.99
3,11.333,9.1982,3.7065,8.9636,6.2174,53.5,0.70711,4.4463,221.82,14.949
