1,17.231,11.606,0.67211,1.7354,0.9172,0,0,1.0723,9.5311,-1.8728
1,20.923,16.434,0.66274,1.6123,0.91412,0,0,0.85233,8.067,0.26179
1,20.769,16.331,0.4063,1.4593,0.83404,0,0,0.85202,7.6915,2.8998
1,17.8,14.077,0.38748,1.4636,0.85665,0,0,0.9444,8.7121,-1.7142
1,17.733,14.129,0.37774,1.445,0.88079,0,0,1.0411,9.2118,-1.9911
1,16.867,14.322,0.60452,1.6364,1.0392,0,0,1.0652,10.211,0.53189
1,15.889,13.244,0.56404,1.6286,1.0726,0,0,1.0516,12.787,0.61926
1,17.063,13.892,0.60413,1.6149,1.0517,0,0,0.90958,12.346,-2.3909
1,18.667,14.296,0.57852,1.5505,0.99742,0,0,0.92323,12.635,-2.2038
1,13.833,8.6245,0.53765,1.5415,1.0289,0,0,1.0099,13.115,-2.774
1,13.4,8.4567,0.51439,1.5241,1.0533,0,0,1.1606,13.865,-2.6238
1,13.65,8.5611,0.53837,1.4812,1.0491,0,0,1.0866,13.347,-3.9053
1,13.85,9.2752,0.54685,1.4599,1.0114,0,0,1.0089,12.09,-3.5919
1,14.6,9.1445,0.55627,1.4232,0.989,0,0,0.94501,11.135,-0.928
1,12.81,7.2292,0.55835,1.3793,0.95923,0,0,0.98641,9.4405,0.35102
1,13.762,8.561,0.32231,1.235,0.78135,0,0,0.93207,6.7545,1.2481
1,14.105,8.768,0.28218,1.1796,0.73951,0,0,0.91651,6.1173,0.25273
1,13.167,8.2836,0.29048,1.1622,0.69494,0,0,0.93914,5.8987,3.0191
1,16.529,13.005,0.30122,1.1577,0.69501,0,0,0.84711,5.3568,2.3094
1,17.875,13.048,0.26658,1.0808,0.65762,0,0,0.8108,4.8319,0.70438
1,18.133,13.196,0.27788,1.0975,0.69267,0,0,0.92863,5.1809,-3.1839
1,16.667,13.243,0.2713,1.1438,0.74969,0,0,1.1156,6.5889,-4.9719
1,19.467,16.461,0.37121,1.2296,0.82882,0,0,1.1236,7.6223,-7.8038
1,20.286,16.882,0.36955,1.324,0.87045,0,0,1.2263,9.5648,-8.998
1,18.643,16.579,0.36336,1.4468,0.93417,0,0,1.3354,10.673,-9.6889
1,17.563,15.937,0.38935,1.3914,0.94569,0,0,1.3307,11.327,-10.935
1,14.588,11.864,0.3923,1.4488,0.96969,0,0,1.291,11.832,-11.547
1,14.158,11.271,0.401,1.4078,0.97883,0,0,1.2926,12.204,-12.615
1,12.905,10.751,0.3737,1.4727,1.0167,0,0,1.2694,12.647,-9.5024
1,13.136,10.647,0.40975,1.4737,1.0312,0,0,1.1633,12.869,-6.1793
1,11.105,5.1843,0.44002,1.4804,0.99583,0,0,1.0461,11.779,-3.3572
1,12.9,9.4807,0.44916,1.4513,0.9646,0,0,0.98787,10.611,-0.41489
1,13.238,9.3161,0.4238,1.3729,0.89522,0,0,0.90383,9.0903,3.9932
1,13.476,10.058,0.43071,1.3273,0.87052,0,0,0.8262,7.9841,3.2913
1,12.909,9.7683,0.40929,1.2968,0.83743,0,0,0.82026,8.0604,3.9959
1,12.857,10.081,0.40673,1.2674,0.81365,0,0,0.84282,7.433,5.4983
1,13.714,10.321,0.39254,1.1809,0.76776,0,0,0.90192,7.0791,7.5481
1,13.95,10.59,0.40847,1.1577,0.75418,0,0,0.91879,6.3846,10.23
1,14.778,11.016,0.35728,1.0986,0.7523,0,0,0.93128,5.6008,10.304
1,12.8,7.6544,0.39655,1.1779,0.77098,0,0,1.1126,6.7856,9.8851
1,12.19,7.3798,0.38721,1.2112,0.81057,0,0,1.1329,7.4833,7.8186
1,12.636,7.1883,0.38418,1.1915,0.81351,0,0,1.1014,7.9239,5.9468
1,11.44,5.5833,0.42432,1.2612,0.84347,0,0,1.1395,8.247,6.0288
1,10.923,5.6066,0.45767,1.3031,0.86428,0,0,1.3464,8.1321,6.9988
1,11.077,5.4767,0.46118,1.2938,0.83021,0,0,1.3633,8.4326,6.6222
1,10.48,4.8401,0.47116,1.3032,0.81981,0,0,1.2956,8.313,4.0529
