"['44146.01502', '44148.69912']",-0.0793488888889,0.0584188888889,-0.0718688888889,0.08009,-0.425442222222,-0.289133333333
"['44146.91978', '44149.6039']",-0.0886666666667,0.0678788888889,-0.0761344444444,0.0400222222222,-0.613102222222,-0.452195555556
"['44147.82454', '44150.50867']",-0.0568388888889,0.0472722222222,-0.0364744444444,-0.0588966666667,-0.692488888889,-0.522066666667
"['44148.7293', '44151.41342']",-0.0222277777778,0.0304,-0.0185111111111,-0.238702222222,-0.432985555556,-0.511337777778
"['44149.63405', '44152.31818']",0.00335111111111,0.00684555555556,-0.00819333333333,-0.193367777778,-0.185978888889,-0.414385555556
"['44150.53882', '44153.22293']",0.0437233333333,-0.0308844444444,-0.0228166666667,-0.137714444444,0.0373533333333,-0.110662222222
"['44151.44357', '44154.12769']",0.0589311111111,-0.0401611111111,-0.000378888888889,0.110367777778,-0.183947777778,-0.24049
"['44152.34833', '44155.03245']",0.0676788888889,-0.0379011111111,-0.00211555555556,0.0369966666667,-0.196244444444,-0.281866666667
"['44153.25308', '44155.93721']",0.0390566666667,-0.0202533333333,0.0136111111111,-0.0297466666667,-0.175474444444,-0.416633333333
"['44154.15785', '44156.84197']",0.0256711111111,-0.0120033333333,-0.000916666666667,-0.00686,0.0472766666667,-0.193752222222
"['44155.0626', '44157.74673']",0.0113288888889,-0.00562,-0.00124555555556,0.0899266666667,0.0591166666667,-0.0678077777778
"['44155.96736', '44158.65149']",0.00891,-0.00124888888889,-0.00222666666667,0.0767055555556,0.154633333333,-0.0188966666667
"['44156.87212', '44159.55626']",0.0101422222222,-0.00196666666667,0.000113333333333,0.0400177777778,0.0851577777778,0.0288911111111
"['44157.77688', '44160.46102']",0.00143444444444,0.0427088888889,0.0226777777778,-0.118157777778,0.0929022222222,0.4894
"['44158.68164', '44161.36577']",-0.0230288888889,0.02225,0.0127633333333,-0.222311111111,-0.0697411111111,0.4928
"['44159.58641', '44162.27052']",-0.03915,0.0385411111111,-0.00281111111111,-0.41074,-0.00179,0.38176
"['44160.49117', '44163.17529']",-0.0509955555556,-0.0130911111111,-0.0286044444444,-0.275263333333,-0.0631133333333,-0.0659622222222
"['44161.39592', '44164.08004']",-0.00688666666667,0.0340911111111,-0.00808555555556,-0.103003333333,0.00496222222222,-0.0408655555556
"['44162.30067', '44164.98484']",0.00720111111111,0.00617777777778,0.0125188888889,0.0207044444444,-0.0770888888889,0.156811111111
"['44163.20547', '44165.88958']",0.0102066666667,0.01786,0.00688777777778,-0.0123777777778,0.0506755555556,0.0305877777778
"['44164.11023', '44166.79433']",-0.00471666666667,0.0110944444444,-0.00930444444444,-0.122261111111,0.16006,0.05207
"['44165.01499', '44167.6991']",-0.0127866666667,0.0254255555556,-0.0380366666667,-0.144604444444,0.231614444444,-0.101358888889
"['44165.91974', '44168.60387']",0.00933555555556,0.0251566666667,-0.03177,-0.0470311111111,0.0337711111111,-0.00071
"['44166.82448', '44169.50863']",0.00830444444444,0.0248966666667,-0.0316055555556,0.0278455555556,0.0344711111111,-0.0116388888889
"['44167.72926', '44170.41337']",0.00609777777778,0.0217511111111,-0.0339577777778,0.108357777778,0.0253844444444,0.0383588888889
"['44168.63402', '44171.31819']",-0.00825111111111,0.0349988888889,-0.0458922222222,0.0203033333333,-0.0251922222222,-0.0720211111111
"['44169.53882', '44172.22293']",-0.00591111111111,0.0540988888889,-0.0291022222222,0.00999555555556,-0.178523333333,-0.202633333333
"['44170.44356', '44173.12769']",8.22222222222e-05,0.0705888888889,-0.00490666666667,0.0448833333333,-0.225055555556,-0.24744
"['44171.34834', '44174.03244']",0.0249477777778,0.0732066666667,0.0165611111111,0.122834444444,0.0315333333333,0.0336233333333
"['44172.25308', '44174.93719']",0.0202388888889,0.0435266666667,-0.00363444444444,0.123757777778,0.0449533333333,0.0349888888889
"['44173.15784', '44175.842']",0.0215033333333,0.0457755555556,-0.00159888888889,-0.00378333333333,0.0982488888889,0.0143433333333
"['44174.0626', '44176.74674']",-0.00452111111111,0.0507311111111,-0.00255555555556,-0.141814444444,0.115892222222,-0.16609
"['44174.96737', '44177.6515']",-0.00307444444444,0.0429711111111,0.00240444444444,-0.0686677777778,0.0521322222222,-0.05992
"['44175.87215', '44178.55627']",0.000432222222222,0.0392122222222,-0.00215444444444,-0.00544111111111,0.0418333333333,-0.0402733333333
"['44176.77689', '44179.46105']",-0.00378666666667,0.00171666666667,-0.0200533333333,0.0851966666667,-0.0501177777778,0.0224266666667
"['44177.68165', '44180.3658']",-0.000698888888889,0.00678555555556,-0.00618777777778,0.00583222222222,0.0730177777778,0.0357977777778
"['44178.58645', '44181.27059']",0.00718,-0.00495222222222,-0.0102433333333,-0.0275733333333,-0.0435455555556,0.000613333333333
"['44179.49121', '44182.17533']",0.0317266666667,0.00705555555556,0.00481222222222,-0.0287844444444,-0.0891555555556,-0.0216077777778
"['44180.39596', '44183.08008']",0.04579,0.00498888888889,-0.00499888888889,-0.00263222222222,-0.207523333333,0.0344066666667
"['44181.30074', '44183.98488']",0.0493922222222,-0.00240666666667,0.0324644444444,-0.01067,-0.0635688888889,0.10392
"['44182.20548', '44184.88963']",0.0376877777778,-0.0175944444444,0.0189833333333,0.0340144444444,-0.0633588888889,0.130197777778
"['44183.11026', '44185.7944']",0.0207366666667,0.000446666666667,0.0130411111111,-0.00953,0.01662,-0.000806666666667
"['44184.01503', '44186.69918']",0.01976,0.0151177777778,-0.0140122222222,0.0513944444444,-0.0675666666667,-0.0532288888889
"['44184.91978', '44187.60395']",0.0201333333333,0.0384066666667,-0.00142777777778,-0.00652777777778,0.03425,-0.0151166666667
"['44185.82459', '44188.50869']",0.0259922222222,0.0428666666667,0.0109155555556,0.0233788888889,0.0919666666667,0.00590888888889
"['44186.72934', '44189.41347']",0.0185744444444,0.0261177777778,0.00864777777778,0.00607777777778,0.0936022222222,0.0228677777778
"['44187.6341', '44190.31824']",0.0266222222222,0.0231977777778,0.0142444444444,-0.0561877777778,0.0112688888889,-0.0290977777778
"['44188.53884', '44191.223']",0.0276588888889,0.0135433333333,0.00396888888889,-0.0490555555556,-0.0894511111111,-0.0247422222222
"['44189.44365', '44192.12776']",0.0321722222222,0.0212988888889,0.00609333333333,-0.0201966666667,-0.0548477777778,0.0207633333333
"['44190.34839', '44193.03255']",0.0669488888889,0.0158088888889,0.00250555555556,0.0291588888889,-0.0439522222222,-0.00440666666667
"['44191.25316', '44193.9373']",0.0970455555556,-0.0122166666667,0.00949,-0.0375655555556,-0.0315311111111,0.0637566666667
"['44192.15795', '44194.84207']",0.110753333333,-0.0602377777778,-0.00582666666667,-0.0877688888889,-0.0710722222222,0.19209
"['44193.0627', '44195.74687']",0.118744444444,-0.116455555556,-0.0180088888889,-0.18393,-0.116966666667,0.383053333333
"['44193.96745', '44196.65163']",0.0937655555556,-0.16449,-0.0586077777778,-0.148027777778,-0.226046666667,0.521736666667
"['44194.87225', '44197.55638']",0.103502222222,-0.170535555556,-0.06021,-0.160615555556,-0.219808888889,0.576288888889
"['44195.77702', '44198.46117']",0.0688844444444,-0.17741,-0.0693777777778,-0.0285388888889,-0.236562222222,0.614772222222
