time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['44039.48808', '44042.17215']",1.529837586,2.203532513,1.031215998,2.959864248,2.852762608,4.261463696,0.257173333,0.522677778,0.363195556,-0.895373333,-0.160524444,-0.499373333,1.516515234,2.15263808,0.970547095,2.836993317,2.864199353,4.255812838,0.521,-0.43635,0.49,-0.5774,-0.43135,-0.36785,5,1,1.238027778,1.737688676,7,3,3.45435,3.524087743,7,3,1.1446,0.850937589,5,2.236067977,1.052117647,1.449334868,5,2.449489743,1.040282353,3.14832068,8,4.358898944,2.461990909,4.488468023,0.10394923,1.58875575,-0.945899183,-1.351021362,0.439233278,0.114850083,-0.924701449,1.880356737,2.367949706,2.429474122,-0.836923103,-0.62914743
"['44040.3928', '44043.07687']",1.420889874,2.192288177,0.927678975,2.779235102,2.734192771,4.089420722,0.299727778,0.504163333,0.433594444,-0.844795556,0.113216667,-0.200182222,1.39669842,2.145481823,0.824706774,2.662562211,2.747152332,4.107400833,0.75615,-0.43975,0.5397,-0.5764,0.3383,-0.15485,4,1,1.022763158,1.528983068,7,3,3.785163636,3.384950077,8,3.31662479,1.34956,0.524073937,5,2,1.2143125,1.273060229,5,2.236067977,1.262888235,3.16792871,7,2.828427125,2.281258333,4.540211661,-0.021143844,1.507391494,-0.593912767,-1.283726296,0.042860795,0.196964248,-1.302296761,1.517090887,0.507899168,2.068635403,-1.011848929,-0.529687104
"['44041.29757', '44043.9816']",1.501399092,2.038619931,0.978750488,2.474044234,2.830736625,4.168351416,0.261507778,0.517497778,0.352978889,-0.77697,-0.018136667,-0.076896667,1.486732192,1.982890452,0.917998911,2.362033794,2.84653679,4.190990389,0.31095,-0.28895,0.4521,-0.5764,0.2722,-0.1017,5,1.414213562,1.274329412,1.911921479,8,2.645751311,3.3346,2.974506877,8,3.16227766,1.35756,0.591488484,5,2,0.665438889,1.69455876,5,1.414213562,1.665235294,3.031162087,6,3.16227766,2.2643,4.31023675,0.319037923,1.345528932,-0.402626942,-1.071718309,0.017575448,0.154811742,-0.260374378,0.955123554,0.02896195,1.692395801,-1.169247256,-0.45897748
"['44042.2023', '44044.88635']",1.544757486,1.954392686,0.984982231,2.804434519,3.155613552,4.401897622,0.227986667,0.600578889,0.34492,-1.176421111,-0.006813333,-0.408848889,1.536400285,1.870246091,0.927784706,2.560020564,3.173284801,4.407423606,0.31095,-0.13085,0.4064,-0.9054,0.3904,-0.1504,5,1.732050808,1.45156875,2.095059779,7,3.31662479,3.224554545,2.576613575,8,3.16227766,1.32165,0.683073756,4,1.414213562,0.322804762,1.788731073,5,2,2.105541176,3.395062865,6,2.645751311,1.719906667,4.500009507,0.421099873,1.317840248,-0.332047165,-1.440278721,0.170783644,0.169833648,-0.083942133,0.80798242,0.221541616,3.580618061,-0.919653972,-0.633592728
"['44043.10703', '44045.79108']",1.596712021,1.815898723,1.050517419,2.738760444,3.149306985,4.487963997,0.323948889,0.523757778,0.366352222,-1.290423333,-0.033031111,-0.09355,1.572263721,1.748466219,0.990083192,2.4292355,3.166776103,4.512126272,0.5036,-0.16205,0.3341,-1.03285,-0.24175,0.17995,5,2,1.75311875,2.02781481,6,2.828427125,2.361684615,2.398581764,8,3.605551275,1.28371,0.879693611,4,1.414213562,0.020171429,1.74409873,5,2,1.74476875,3.79815192,5,1.732050808,1.32302,4.650982416,0.348459285,1.322968355,-0.25831069,-1.728685551,0.272488375,0.017122779,-0.270457831,0.865654757,0.144293624,5.427782368,-0.842393959,-0.756396858
"['44044.01178', '44046.69583']",1.553392854,2.012648829,0.898554597,3.427584577,2.962122107,4.328433994,0.224595556,0.656338889,0.371774444,-1.258863333,-0.325532222,-0.428808889,1.545681761,1.913282113,0.822619626,3.205900324,2.960674182,4.331270851,0.16975,-0.16205,0.2792,-0.63475,-0.3257,-0.18895,5,1.732050808,1.61400625,1.764511371,7,3.605551275,3.061033333,2.688056941,6,3.31662479,0.952423077,0.936178065,4,1.414213562,0.227547368,1.882727094,5,2.236067977,1.20755,3.641130727,6,2.449489743,1.313861538,4.815897443,0.272018388,1.323087999,0.074502416,-2.105802725,0.390459518,0.03828609,-0.907788313,0.812876663,0.858353718,6.870491485,-0.409910304,-0.728708453
"['44044.9165', '44047.60057']",1.499962169,2.038412461,0.821493475,3.224551443,2.614781524,4.44685366,0.255176667,0.688565556,0.353644444,-1.044904444,-0.084157778,-0.526067778,1.486377936,1.929342484,0.745630283,3.067648522,2.628068008,4.440364414,0.4341,-0.1521,0.2759,-0.46585,0.4252,-0.66425,5,1.414213562,1.181847059,1.804597696,9,3.16227766,3.72091,2.427278084,6,3.31662479,0.843369231,0.895350596,5,1.732050808,0.458229412,1.95304171,6,2,1.239421429,3.231549837,7,3,1.155666667,5.533177014,0.133822245,1.207413424,0.293661992,-2.197989058,-0.019096925,0.229185547,-1.1726315,0.608565419,0.968844768,7.892271679,-0.759498505,-0.748672429
"['44045.82123', '44048.50531']",1.521512602,2.123773778,0.763716767,3.331519399,2.67939368,4.463311577,0.297771111,0.74558,0.337976667,-1.107867778,-0.151064444,-0.33241,1.500449246,1.999739581,0.688698141,3.159520203,2.690118627,4.475851365,0.4305,-0.1521,0.2759,-0.59935,0.16155,-0.6648,5,1.732050808,1.097455556,1.828766931,11,0,4.791675,1.3003645,6,2.645751311,0.783478571,0.744812519,5,1,0.80044375,1.972877583,5,2.236067977,1.48498125,2.850034741,7,3.31662479,1.298916667,5.597846014,0.119879533,1.206246191,0.337664159,-1.864609574,0.026850467,0.201733526,-1.329929492,0.693759958,0.267662949,6.178889269,-0.859929601,-0.84604755
"['44046.72601', '44049.41004']",1.426771657,1.932848119,0.890230576,2.610308617,2.805710176,4.339265486,0.210162222,0.548147778,0.298878889,-0.876237778,-0.058137778,-0.444706667,1.41911441,1.863876677,0.843257261,2.472620089,2.820822781,4.340599405,-0.0617,-0.1954,0.3831,-0.64885,0.07615,-0.851,4,1.414213562,0.872988889,1.774631053,10,0,4.678425,1.351565928,7,3.464101615,0.9956,0.649895639,5,2,1.094433333,2.107526022,5,1.732050808,1.80870625,3.164255549,5,3,1.297053333,5.168440901,0.254615117,1.259892626,-0.9496218,-0.604663016,0.228839641,0.340205534,-1.374237195,1.014754918,2.881642565,1.026197288,-0.893373956,-0.626967667
"['44047.63072', '44050.3148']",1.442706533,1.988269672,0.966667106,2.796078153,2.853652052,4.246654325,0.335644444,0.550892222,0.28088,-1.13229,0.005962222,-0.502505556,1.410980396,1.921130473,0.930142279,2.570877338,2.86963276,4.240442659,0.3113,-0.1951,0.3757,-1.0067,-0.02725,-0.851,4,1,1.01026,1.686028334,11,0,4.9561375,1.244376713,7,3.464101615,0.968933333,0.791064573,5,1.732050808,0.8926875,2.152114784,5,2.449489743,1.6977375,3.063877117,5,2.828427125,1.80562,4.340795343,0.211925944,1.380733199,-0.673123208,-0.766050776,0.364822704,0.285258682,-1.353805514,1.223650869,1.509893353,1.580162013,-0.886986805,-0.621403197
"['44048.53546', '44051.21952']",1.389893095,1.938997687,0.997240796,2.995762382,2.947526927,4.246575277,0.274555556,0.583725556,0.260082222,-1.381924444,-0.210373333,-0.407376667,1.370138949,1.859406349,0.968122124,2.67287443,2.956480644,4.250670965,0.0236,-0.11445,0.40565,-1.24255,-0.2266,-0.60295,4,1,0.984305,1.670930059,9,2.449489743,3.932744444,2.245767813,7,3.31662479,1.080790909,0.823825306,5,1.732050808,0.650682353,2.226172905,6,2.645751311,1.34384,3.711076052,7,5.099019514,2.394561538,4.304861724,0.347196317,1.335251144,-0.691794619,-0.744018275,0.417777939,0.268533165,-1.158083369,1.012093671,1.137912211,1.658618261,-0.680541971,-0.603420066
"['44049.44023', '44052.12427']",1.376552545,2.004394436,0.8796564,2.996420478,2.945152338,4.348084645,0.255561111,0.512926667,0.351136667,-1.431081111,-0.295761111,-0.637154444,1.360199458,1.948509358,0.811053262,2.647340892,2.946680268,4.325244276,0.02635,-0.20715,0.3661,-1.2731,-0.3745,-1.00505,4,1.414213562,1.07995,1.638311293,8,3,3.46633,2.591543613,6,2.236067977,0.871014286,0.7810393,4,1.414213562,0.417677778,1.79170867,6,2,1.184428571,3.550572843,7,5,2.394023077,4.260631997,0.334325282,1.305333266,-0.233995996,-0.972559927,0.359535134,0.350904692,-1.13919655,0.78813843,0.386910165,1.41907841,-0.607253317,-0.740655738
"['44050.34495', '44053.029']",1.386430481,1.953307238,0.859902095,2.755832798,3.20306439,4.319842495,0.264925556,0.518365556,0.364794444,-1.280495556,0.017693333,-0.315115556,1.368507568,1.893820728,0.783051481,2.45394683,3.220959726,4.332470457,0.4629,-0.2005,0.29935,-1.1311,-0.0946,-0.45315,5,1.732050808,1.074894118,1.591754973,7,2.828427125,2.67265,2.583705538,6,2.236067977,0.9285,0.738126367,5,1.732050808,0.614894118,1.729566634,6,3,1.986342857,3.878782727,6,4.242640687,2.124723077,4.39753996,0.148017969,1.168775995,-0.120062382,-0.778466041,0.321563624,0.200478762,-1.210828228,0.330773827,0.367013462,1.170921535,-0.658544743,-0.8305552
"['44051.24967', '44053.93372']",1.40918079,1.96265987,0.815248095,2.609412372,3.018351077,4.296774414,0.216725556,0.537511111,0.330151111,-1.186043333,-0.120926667,-0.314277778,1.400216066,1.898196664,0.749581704,2.337313527,3.032823798,4.309272712,0.2487,-0.2168,0.2422,-1.0549,-0.20855,-0.90185,5,2.449489743,1.260826667,1.75708695,7,2.645751311,2.989309091,2.328968505,6,2,0.831684615,0.785016409,5,1.732050808,0.58928125,1.746067806,7,3.464101615,2.5703,3.410717046,6,2.828427125,1.879071429,4.679332628,0.332658369,1.062178588,0.269421583,-0.776324934,0.439594958,0.337659644,-0.897282376,-0.058518887,-0.157816295,1.265957662,-0.496343965,-0.778965646
"['44052.15443', '44054.83849']",1.461615863,1.982209115,0.87423526,2.673267866,2.993826918,4.302230141,0.275057778,0.61602,0.275696667,-1.083272222,0.011816667,-0.268385556,1.443543446,1.894612439,0.8342734,2.457639805,3.010575738,4.317906021,0.4227,-0.20155,0.21905,-0.9133,-0.2228,-0.74695,5,2,1.184952941,1.822139325,7,2.645751311,3.073654545,2.416474412,6,2.645751311,0.804376923,0.947204915,5,1.732050808,0.334952941,1.634328606,6,4,2.060333333,4.212127725,6,2.449489743,1.849615385,4.71225453,0.31760964,1.067877562,0.227011216,-1.149286919,0.475883295,0.319418877,-0.973770259,-0.048166994,0.162649682,2.875793495,-0.455604964,-0.665649554
"['44053.05915', '44055.74322']",1.478145118,1.898898754,0.914631281,3.183140715,2.509700734,4.02292917,0.354877778,0.533817778,0.179025556,-0.903651111,-0.419807778,-0.249926667,1.442951593,1.8325305,0.901964278,3.069278643,2.488202114,4.03765231,0.5889,-0.32075,0.0779,-0.77335,-0.56675,-0.57185,5,2,1.292076471,2.063278817,7,3.464101615,3.065545455,2.456941268,6,2.645751311,0.59355,1.004076195,4,1.414213562,0.800272222,2.11167677,6,3.741657387,0.508784615,3.507620701,6,2.645751311,1.325492857,4.881834591,0.47250145,1.208617643,0.178229269,-1.283959774,0.41974529,0.412493358,-0.595019554,0.323766406,-0.10658393,2.673548983,-0.268678914,-0.527176346
"['44053.9639', '44056.64799']",1.430859496,1.672884723,0.954952569,3.205795462,2.811687639,3.787426851,0.368777778,0.293978889,0.144371111,-0.899554444,-0.394816667,-0.254684444,1.390265379,1.656077584,0.949264797,3.094237797,2.799425395,3.800024274,0.6009,-0.48355,-0.00155,-0.49595,-0.44985,-0.57185,4,1.414213562,1.218494444,2.009760777,6,2.828427125,2.167458333,2.62560774,6,2.645751311,0.598135714,1.025125284,4,1.732050808,0.646542105,2.137486673,5,2.828427125,0.501813333,3.984934936,6,3,1.206272727,4.806036143,0.658790557,1.539972164,0.249957247,-1.539861034,0.289169321,0.328232844,0.288214589,1.509078216,-0.150705099,3.49620402,-0.448992469,-0.478139703
"['44054.86864', '44057.55271']",1.528894194,1.621956235,0.94842407,3.281718331,2.990631579,3.50323832,0.375145556,0.335546667,-0.020404444,-1.213125556,-0.578303333,0.070698889,1.490458395,1.595758217,0.953516665,3.066345303,2.950623291,3.522147001,0.5444,-0.4066,-0.20145,-0.71305,-0.5885,-0.0415,4,1,1.378211111,2.134790799,7,3.31662479,2.227118182,2.391715139,7,2.828427125,0.497745455,1.078559313,5,1.732050808,0.332933333,1.981163519,4,2.236067977,0.27095,3.620502522,6,4.472135955,2.063046154,4.136882819,0.805532428,1.444347954,0.340137794,-1.563833291,0.371344339,0.08210656,1.173037619,1.186944589,-0.158494599,3.40587578,-0.753205561,-0.637971709
"['44055.77341', '44058.45748']",1.422457223,1.553409163,0.827430516,3.004273798,3.264083255,3.630522847,0.092847778,0.284207778,-0.04669,-1.367042222,-0.602871111,-0.191052222,1.427375787,1.535744658,0.830740277,2.690217601,3.225897197,3.645803447,0.2454,-0.3661,-0.18045,-0.71305,-1.37295,-0.2432,5,1,1.051238889,2.129630173,9,3.16227766,2.66955,2.101982438,7,2.828427125,0.423141667,0.920864202,4,1,0.032410526,1.550930252,4,2.449489743,0.071727778,3.774019156,6,4.898979486,1.619157143,4.026611484,1.045731426,1.423843405,0.280868316,-2.134255349,0.391191164,0.054810678,2.024031491,1.429791299,0.39979271,5.248017366,-1.049431081,-0.855755374
"['44056.67814', '44059.36219']",1.362602715,1.599830574,0.775427656,2.760755039,3.01538671,3.548407707,0.039853333,0.350755556,-0.040607778,-1.053114444,-0.205241111,-0.542705556,1.369650199,1.569650919,0.778701853,2.566299858,3.025247652,3.526305821,0.2454,-0.28885,-0.13915,-0.65845,-0.5256,-0.4761,4,1,0.755494444,1.844655307,10,2.828427125,3.070811111,1.687512135,8,2.645751311,0.483036364,0.805432718,5,1.414213562,0.397944444,1.284105667,5,2.236067977,0.631783333,3.447665796,5,3.605551275,0.644373333,3.706239792,0.795748223,1.224377957,-0.153392981,-2.12429598,0.211767488,0.021605094,1.474946561,0.587695646,0.177411225,5.454442502,-1.22577792,-0.798256866
"['44057.5829', '44060.26695']",1.223956239,1.675052227,0.691972345,2.633655766,2.761206166,3.710562637,0.069705556,0.365978889,0.048775556,-1.047936667,0.071787778,-0.368143333,1.228815548,1.643739732,0.694118149,2.429725626,2.775736648,3.712939871,0.4028,-0.243,0.0058,-0.65845,0.4076,-0.45215,5,2.449489743,1.11205625,1.53160082,8,3.464101615,2.489309091,2.326932842,7,2.645751311,0.522991667,0.680325878,5,1.414213562,0.356623529,1.331732074,5,2.645751311,1.3698875,2.976895269,6,4.242640687,0.655342857,4.369205952,0.20900425,1.160876698,-0.164654565,-1.890371109,-0.036184515,0.159332448,-0.577682414,0.541487012,0.154411355,4.530839394,-1.234506535,-0.755185453
"['44058.48763', '44061.17168']",1.321703664,1.806014902,0.687943677,2.565508051,2.565455879,3.621958279,0.020978889,0.395833333,0.113876667,-0.927821111,0.152641111,-0.210416667,1.328940787,1.771974465,0.682253986,2.405256788,2.575257836,3.636098035,0.34,-0.3562,0.06995,-0.65845,0.265,-0.59895,5,2.645751311,0.975617647,1.721230034,7,3.464101615,2.55925,2.466743004,6,3,0.579884615,0.670603298,5,1.732050808,0.468033333,1.503777624,5,3.16227766,1.364813333,2.988202803,5,3.741657387,1.349107143,4.277685528,0.19872299,1.138059735,-0.219322913,-1.295402307,-0.0109784,0.297866894,-0.754547604,0.256854406,0.431761743,1.862341149,-1.141109751,-0.554576294
"['44059.39234', '44062.07645']",1.351308906,1.871380437,0.619208783,2.457073068,2.532376749,3.712098827,0.034641111,0.402211111,0.154074444,-0.859462222,0.153613333,-0.315385556,1.358432746,1.837885285,0.603093638,2.314749841,2.541874353,3.719397784,0.42825,-0.4051,0.1281,-0.6941,0.33425,-0.7487,5,2.645751311,1.052625,1.613037682,8,2.828427125,3.30415,2.332382155,6,2,0.503669231,0.687858909,5,1.414213562,0.89143125,1.722635341,6,3.16227766,1.527186667,2.690206723,6,3.741657387,1.954866667,4.342178368,-0.000379829,1.119704927,-0.045110285,-1.086459086,-0.09272319,0.341318359,-1.069509759,0.239103577,0.106594255,1.684543448,-1.064069784,-0.493780799
"['44060.2971', '44062.98118']",1.399799678,1.882053698,0.682044818,2.572839219,2.618194803,3.751093926,0.00684,0.427232222,0.152901111,-0.877153333,0.090978889,-0.405064444,1.407624949,1.843189369,0.668408932,2.432248996,2.631272641,3.750051024,0.2995,-0.4429,0.14795,-0.7782,0.51615,-0.6123,4,1.414213562,0.788238889,1.798056754,9,2.236067977,3.817566667,1.930581807,7,2,0.486061538,0.829868759,5,1.732050808,0.757923529,2.080635982,5,2.236067977,0.977847059,2.920928178,9,6.164414003,2.68841,4.206558399,0.041993846,1.128128694,0.043457403,-0.897319054,-0.043802276,0.155918296,-0.997208567,0.128014539,-0.194526049,1.10478686,-0.957068738,-0.486638823
"['44061.20184', '44063.88592']",1.358648004,1.801904976,0.741044836,2.353579462,2.640799534,3.671670962,0.051222222,0.392486667,0.106771111,-0.817285556,0.013896667,-0.462615556,1.365288221,1.768492719,0.737420832,2.21948535,2.655557276,3.662816355,0.3051,-0.4273,0.1314,-0.7197,0.3876,-0.6123,5,2.449489743,1.1015,1.693305538,9,2.828427125,3.10089,2.183320681,7,3,0.534775,0.858824567,4,1.414213562,0.546944444,1.99663053,4,1.414213562,0.866277778,2.946196424,8,6.782329983,2.75945,3.394807092,0.044952476,1.100277804,-0.125279043,-0.59666885,0.047070594,0.049293459,-0.891477518,0.058988659,-0.086498353,0.744539297,-0.988690261,-0.485620265
"['44062.1066', '44064.79065']",1.31068336,1.767979574,0.762073098,2.448760821,2.608781692,3.665289061,0.038962222,0.343433333,0.100535556,-0.878037778,-0.136608889,-0.269644444,1.3174437,1.744018602,0.759644512,2.298737146,2.619797559,3.675835485,0.3051,-0.4555,0.13,-0.75535,0.01145,-0.2685,5,2.449489743,0.986376471,1.699111865,9,2.645751311,3.403155556,1.660240808,8,3.605551275,0.630518182,0.824537312,4,1.414213562,0.757655556,1.926145866,4,1.414213562,0.532923529,2.901225478,7,6.244997998,2.81606,3.380022282,0.149663032,1.016041888,-0.223197106,-0.657131354,0.086480557,0.049425563,-0.795242864,-0.235245651,-0.271000735,0.637001281,-0.99737359,-0.573755343
"['44063.01132', '44065.6954']",1.248258288,1.764751254,0.726946546,2.451572717,2.418034855,3.62156541,0.02969,0.366298889,0.119888889,-0.757906667,-0.160098889,-0.392005556,1.254896267,1.735988823,0.721009078,2.344538872,2.426245727,3.620456998,0.31715,-0.33225,0.13,-0.52325,-0.4605,-0.38565,5,1.414213562,1.0502875,1.463723805,9,3,2.91828,2.098441306,9,3.31662479,0.74028,0.768135765,5,1.414213562,1.10558125,1.663839984,4,1.414213562,0.624583333,2.565421449,9,5.196152423,2.38867,3.909067198,0.11997235,0.991342045,-0.169919564,-0.850400833,0.066005407,0.222655864,-1.107571488,-0.274971598,-0.084937714,1.101236306,-1.048466147,-0.522242956
"['44063.91607', '44066.60014']",1.222908515,1.787086363,0.696784114,2.775243388,2.512531848,3.729424314,0.041941111,0.404762222,0.137466667,-0.79457,-0.20407,-0.419952222,1.229036144,1.750396646,0.686916179,2.673963296,2.518260178,3.726464912,0.35025,-0.2575,0.196,-0.5893,-0.1979,-0.4701,5,1.732050808,0.833875,1.499948923,9,2.449489743,3.325344444,1.761683055,7,3.464101615,0.6552,0.743816512,5,1.732050808,1.607666667,1.652122943,5,2,0.758029412,2.456822154,8,4.472135955,2.2828,4.496802041,0.039735863,0.911252111,-0.098284411,-0.817071463,0.028656456,0.338128533,-1.366119063,-0.42137665,-0.393765599,1.017652657,-1.036595876,-0.565433678
"['44064.82083', '44067.50491']",1.269687892,1.76512022,0.791828716,2.851739675,2.670331146,3.677508698,0.037687778,0.407523333,0.178405556,-0.847491111,0.031163333,-0.482092222,1.27623845,1.727053968,0.77579083,2.738153275,2.685108235,3.666197182,0.346,-0.29725,0.17605,-0.6561,0.08245,-0.69905,5,1.732050808,0.878625,1.620064575,8,2.828427125,2.9347,2.020306635,5,2,0.675128571,0.994451197,5,2,1.385413333,2.076387753,5,1.732050808,1.65898125,3.084309729,8,3.31662479,1.536322222,4.290378331,0.11330706,0.916243611,0.456796251,-0.704580066,0.206483549,0.291800267,-1.159885521,-0.420450211,0.421248426,0.924121972,-0.721855376,-0.684323951
"['44065.72555', '44068.40966']",1.304708694,1.736585421,0.819924395,2.699736541,2.792281015,3.675383434,0.031932222,0.381404444,0.145776667,-0.842194444,-0.169018889,-0.479702222,1.311625032,1.703675345,0.811381579,2.5793818,2.802775369,3.66435859,0.1618,-0.32635,0.196,-0.728,0.0358,-0.67965,5,2,1.00411875,1.751300807,9,2.449489743,3.202444444,1.46730529,5,2,0.56553125,0.964053919,6,2.236067977,1.423985714,1.981414104,5,2,1.8202875,3.03181984,8,4.472135955,2.03359,4.634625117,0.366657965,0.883012144,0.153795238,-0.513411291,0.232094361,0.339405507,-0.558467691,-0.507998284,0.623840588,0.767944986,-0.863184265,-0.701721791
"['44066.63033', '44069.31441']",1.350046812,1.842592953,0.802731123,2.59678558,2.597922357,3.686749513,0.047623333,0.403167778,0.1696,-0.835691111,0.029754444,-0.457816667,1.356765226,1.808017127,0.789005765,2.472415038,2.612305306,3.678707835,0.3228,-0.38345,0.196,-0.7376,0.6493,-0.68325,5,1.732050808,0.953882353,1.779492916,8,3.16227766,2.820972727,2.464244514,5,2.449489743,0.564633333,0.975030655,6,2.449489743,1.020553333,1.856588673,5,2.236067977,1.744805882,2.892726552,7,4.472135955,2.098818182,4.14263422,0.2959293,1.022575953,0.225226257,-0.797701824,0.075826195,0.280166136,-0.637698007,0.033685695,0.770603776,1.036764162,-0.811218729,-0.671077149
"['44067.53506', '44070.21915']",1.360665441,1.877964132,0.685207282,2.406137521,2.522528455,3.788629652,0.067472222,0.381751111,0.15653,-0.807815556,-0.082377778,-0.281341111,1.366604974,1.849054977,0.670825954,2.279177513,2.535307383,3.799335488,0.3762,-0.42175,0.1985,-0.86765,0.612,-0.37605,5,1.414213562,0.89760625,1.537498353,8,3.16227766,2.864918182,2.658272298,6,2.236067977,0.493269231,0.821584546,5,2,0.73391875,1.735029284,5,2.236067977,1.31340625,2.602651898,7,4.472135955,1.393363636,4.462617754,0.243075986,1.147366225,-0.160253926,-0.877442084,-0.230071362,0.331279446,-0.680277358,0.306508386,0.957944984,1.401780408,-1.228200305,-0.611760945
"['44068.43981', '44071.12391']",1.493238814,1.922647946,0.739552954,2.499278426,2.577197808,3.922534268,0.023013333,0.397545556,0.196571111,-0.835356667,0.098674444,-0.241317778,1.501426022,1.89163724,0.71694462,2.368737088,2.589735726,3.937037718,0.29805,-0.49835,0.2377,-0.86765,0.7393,-0.32885,5,1.414213562,1.101741176,1.817315474,7,3,2.760741667,2.87999977,6,2.645751311,0.583407143,0.783101565,4,2.236067977,0.504610526,1.879759477,5,2.236067977,1.351241176,2.705066502,7,5.099019514,2.2571,4.07954311,0.159956854,1.211720205,0.032405772,-0.91718895,-0.276543894,0.229837538,-0.714481041,0.440172725,0.196598434,1.728996294,-1.177758609,-0.585170251
"['44069.34456', '44072.02868']",1.531407005,1.911058512,0.862056359,2.64222754,2.698189482,3.979927257,0.120942222,0.427054444,0.22044,-0.805472222,0.244177778,-0.362312222,1.535176437,1.873167186,0.838064004,2.530559912,2.702172103,3.985605524,0.49945,-0.4793,0.27385,-0.81975,0.94705,-0.15875,5,1.414213562,1.34299375,1.902597025,7,2.645751311,3.151654545,2.711395356,7,3,0.816566667,0.820290976,4,2.236067977,0.691033333,2.289788603,5,3,2.06224,2.793331331,7,5.385164807,2.326381818,4.03515673,0.106713315,1.282967353,-0.16764882,-0.393330838,-0.293538277,0.079729429,-0.503099693,0.493199528,0.287943104,1.495806703,-1.111760558,-0.590302108
"['44070.2493', '44072.93347']",1.742594541,2.099658754,0.998073584,3.435339244,2.838806953,4.142218767,0.210075556,0.531051111,0.226193333,-0.855765556,0.282676667,-0.113486667,1.739576855,2.042771976,0.977550659,3.345682936,2.840522767,4.163861025,0.4781,-0.3586,0.2985,-0.6112,0.75415,-0.0352,5,1.414213562,1.5812625,2.179668092,6,2.449489743,2.641064286,3.027013442,6,3,1.077523077,0.879135154,4,2,1.239615,3.20385411,5,2.828427125,2.491776471,3.115145917,7,5.099019514,2.3057,4.142599014,0.485346298,1.046461574,-0.100763824,-0.342062611,0.125828995,0.213334325,0.164407107,-0.141239453,-0.373910399,2.404414374,-0.693098467,-0.262314532
"['44071.15406', '44073.84326']",1.664498448,2.049394615,0.943603728,3.471118458,2.845429609,4.051537571,0.124133333,0.418871111,0.255351111,-0.849754444,0.344675556,-0.446402222,1.669162273,2.017370842,0.913485377,3.384353067,2.840300186,4.049429641,0.4436,-0.3961,0.27135,-0.58045,0.78465,-0.8035,5,1.414213562,1.48943125,2.127601963,7,2.828427125,2.445130769,3.089785815,6,3,1.106008333,0.913962023,4,1,1.530883333,3.211575321,4,2.236067977,2.2298,3.437172479,7,4.472135955,2.328918182,4.454338705,0.59666627,1.107697006,-0.075626796,-0.367490563,0.096101948,0.35181819,0.30924168,-0.013819855,-0.090413786,2.214455262,-0.693717521,-0.10538332
"['44072.05883', '44074.74802']",1.624483632,2.053943449,0.895866623,3.288163666,2.858273959,4.046577338,0.1867,0.382557778,0.307716667,-0.867651111,0.34946,-0.194958889,1.622759878,2.029307712,0.846074022,3.189392824,2.852723312,4.064521927,0.5602,-0.373,0.3008,-0.7593,0.73845,-0.6266,5,1.414213562,1.305588889,2.021001509,6,3,2.250969231,3.014893892,6,3.31662479,1.076942857,0.872351931,5,2.236067977,1.665858824,3.099408329,4,2,1.8045,3.584926476,8,5.099019514,3.329133333,4.772675538,0.507823531,1.064203629,-0.034492877,-0.282930154,0.130115937,0.400149295,0.213138943,-0.177062925,-0.036249989,2.83703708,-0.753728367,-0.167006206
"['44072.96362', '44075.65279']",1.393155265,1.946520341,0.778699404,2.563923843,2.724480831,3.866393374,0.012373333,0.454551111,0.20921,-0.817016667,-0.1765,-0.29317,1.400904862,1.903306482,0.75427139,2.443880299,2.733988977,3.876860795,0.3337,-0.2407,0.3229,-0.8844,0.18915,-0.58705,5,1.732050808,1.1002625,1.549150553,7,2.828427125,2.518083333,2.719594849,6,3.31662479,0.731357143,0.82140552,5,2.236067977,0.9389,2.174343623,5,2.449489743,1.20915,3.149636971,8,6.164414003,3.413466667,4.329818192,-0.006934955,1.050659165,-0.083960313,-0.163546452,0.035104301,0.189293015,-1.421058991,-0.252424182,-0.112691246,0.544775665,-1.234399157,-0.347894859
"['44073.87341', '44076.55758']",1.302549812,2.001831014,0.75592129,2.337459387,2.529444729,3.840855523,0.049985556,0.463243333,0.235465556,-0.529877778,-0.104807778,-0.431987778,1.308882237,1.958404453,0.722336776,2.289362634,2.541430936,3.837866029,0.3312,-0.2407,0.39905,-0.73645,0.16855,-0.73615,4,1.414213562,0.611657895,1.56414201,8,3,2.857127273,2.577731487,6,3.741657387,0.831253846,0.683339166,4,2,1.259045,2.26792206,6,2.236067977,1.560973333,2.794330855,7,5.656854249,2.5041,4.492323912,-0.110116879,0.98944758,-0.276049481,0.175683006,-0.014921381,0.357582112,-1.419270531,-0.416603954,0.045593394,0.158080399,-1.099499561,-0.271140108
