time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['339060.255818', '339062.940623']",0.689367207,0.752879715,0.413573508,4.855970599,3.453087097,3.666011939,0.526786667,0.353392222,0.120538889,-0.95456,-1.17346,-0.958532222,0.447151607,0.668511362,0.397834137,4.787898967,3.265777935,3.558306245,0.45765,0.1449,0.12115,-0.71615,-0.69045,0.57005,5,2.449489743,0.838575,0.512125412,4,1.414213562,0.677480952,0.632839476,4,1.414213562,0.36846,0.409309421,5,2.449489743,1.82706,4.925146878,5,2.828427125,0.0536,2.460451017,7,4.123105626,0.867836364,2.948580533,0.68821465,1.171121912,0.271894041,0.506305756,-0.622589826,-0.887388798,0.190849066,0.844718645,0.058207095,0.919366816,0.309484497,0.140946311
"['339061.160817', '339063.845613']",0.657560286,0.614789056,0.366378004,4.550539835,3.070546429,2.971680111,0.528988889,0.286123333,0.03582,-1.793057778,0.254723333,0.460674444,0.392772708,0.547198297,0.366665497,4.205817392,3.077105428,2.952202675,0.52505,0.15595,0.10275,-1.35635,0.5897,0.85095,5,2.828427125,0.81354375,0.391955679,4,1.414213562,0.605731818,0.514493329,4,1.414213562,0.242747619,0.350428476,5,2.449489743,0.896933333,3.720870487,5,3.464101615,1.497371429,2.481363896,7,4.123105626,1.684772727,2.389731405,0.375030187,1.338514368,-0.118741129,0.073477694,-1.189308936,-1.357507313,0.031507933,2.093126539,-0.553566105,1.421603694,1.363520073,2.187040759
"['339062.065769', '339064.750631']",0.671913047,0.761747721,0.362888879,4.93484782,3.447413428,3.477965337,0.514191111,0.334006667,0.11783,-0.987681111,-1.17194,-0.780702222,0.434944372,0.688451465,0.345149351,4.862085386,3.260263721,3.40819769,0.5099,0.0951,0.1357,-0.7841,-0.55265,0.58345,5,2,0.81926875,0.426524937,3,1,0.615942857,0.655700231,4,1,0.350784211,0.337413736,5,3,1.97223125,4.351651273,5,3.31662479,0.117466667,2.081500407,8,4,0.37808,2.623383677,0.347527338,1.252412212,0.067248893,0.203105133,-0.869900424,-0.923252583,0.402164266,0.787371949,-0.034413888,0.830202194,0.395248154,0.096446068
"['339062.970774', '339065.655659']",0.662615943,0.645793786,0.356556771,4.728940976,3.032540966,2.93017704,0.538718889,0.320076667,0.049584444,-1.812865556,0.243815556,0.369511111,0.387961631,0.56403491,0.35507034,4.392122814,3.039657879,2.923069635,0.5083,0.15675,0.1285,-1.2738,0.61315,0.96605,5,2,0.7603375,0.405835592,4,1.414213562,0.595684211,0.552378601,4,1,0.242766667,0.330170899,5,3.31662479,1.315978571,3.478611539,5,2.828427125,1.198407143,2.463737846,8,4.123105626,1.353354545,2.500474867,0.248386941,1.443899977,-0.231329756,-0.000623376,-1.155441171,-1.30437037,0.481084397,1.95438539,-0.234882434,1.367892319,1.243247721,1.768647814
"['339063.875765', '339066.560648']",0.707745531,0.748744413,0.378529938,4.930488973,3.562501724,3.582121554,0.529864444,0.334727778,0.117141111,-0.799715556,-1.035234444,-0.883094444,0.47182727,0.673509974,0.361964967,4.892456805,3.427866202,3.491010144,0.43775,0.0906,0.1505,-0.8557,-0.3904,0.7608,5,2.645751311,0.77009375,0.558483977,4,1.414213562,0.585852632,0.700087757,4,1,0.362457895,0.362709479,6,4.472135955,2.498092857,4.563260127,6,3,0.0817,2.44361985,6,3.872983346,0.756353846,2.561352611,0.786257485,1.376814142,0.164074991,0.298556041,-0.970257353,-0.976090895,1.078814221,1.055733371,0.439105764,1.093275659,0.757603288,0.180205291
"['339064.780813', '339067.465694']",0.656883835,0.609658796,0.385310483,4.613192115,3.194176573,3.105759543,0.525418889,0.327691111,0.035767778,-1.727503333,0.095748889,0.290755556,0.396456534,0.51698363,0.385796055,4.301495213,3.210627807,3.109442522,0.47505,0.2191,0.0842,-1.198,0.651,0.98755,5,2.449489743,0.717658824,0.488504522,4,1.414213562,0.524052632,0.540875236,4,1,0.22777,0.376169422,5,4,1.255071429,3.819818859,6,2.828427125,0.993207692,2.828407785,6,3.464101615,1.375853846,2.374006178,1.167211578,1.461946844,-0.146112152,0.320614862,-1.293465311,-1.382756495,2.733851382,2.635447822,0.222001107,1.916701697,1.805926376,2.209976363
"['339065.685811', '339068.370705']",0.663659195,0.710884915,0.401837404,4.827534142,3.497190668,3.614037596,0.482155556,0.32345,0.102166667,-0.644453333,-1.134827778,-0.86287,0.45859163,0.636584738,0.390809796,4.81112816,3.326478321,3.529180253,0.45515,0.15315,0.1017,-0.9124,-0.45565,0.5513,4,1,0.653242857,0.516472039,4,1.414213562,0.557365,0.67846029,4,1,0.334252381,0.392773726,5,3.16227766,1.73385625,4.551523534,6,2.828427125,0.018073333,2.127209597,7,5.099019514,0.507225,2.547294345,1.044421427,1.399647,0.116190321,0.383742467,-1.166155744,-0.940875449,2.027709875,1.352377585,0.477218288,1.210213102,1.170506138,0.381029589
"['339066.590830', '339069.275729']",0.612090085,0.639317017,0.388599163,4.665652983,2.983841172,3.020118466,0.47036,0.347861111,0.009981111,-1.753386667,0.106987778,0.330254444,0.393877537,0.53939938,0.390647285,4.34787274,2.998628072,3.018825353,0.4669,0.24725,0.06505,-1.271,0.7356,0.6953,4,1.732050808,0.68354,0.397836762,4,1.414213562,0.54737,0.553502133,4,1.732050808,0.195825,0.379561313,5,3,0.206523529,3.655120997,5,3.31662479,1.124764286,2.326469307,8,4.472135955,1.636354545,2.735294808,0.379584147,1.176371737,0.006774672,0.116085973,-1.279372666,-1.090440165,0.987298955,1.312428913,-0.185626351,1.718411513,1.810638278,1.799880826
"['339067.495845', '339070.180758']",0.65172294,0.710028339,0.352386624,4.866252205,3.415882974,3.44125786,0.466965556,0.33486,0.067851111,-0.791822222,-1.000133333,-0.825071111,0.457174227,0.629613865,0.347729883,4.828297357,3.284487001,3.3596017,0.42025,0.118,0.0742,-0.86355,-0.33395,0.3888,4,2,0.692384211,0.487821772,4,1,0.581872727,0.663961496,5,1.732050808,0.237847059,0.304381422,5,2.449489743,1.275958824,4.313444079,6,3.605551275,0.261786667,2.082978459,6,3.605551275,0.952407692,2.507756642,0.526930723,1.235364754,0.183339785,-0.021754033,-1.101354787,-0.845041599,0.148791519,0.634006221,0.121501644,0.967042154,0.901272293,0.465355379
"['339068.400856', '339071.085779']",0.539411672,0.550645951,0.298496053,4.09871798,2.892590498,2.789223553,0.382838889,0.264623333,-0.02097,-1.343508889,0.305916667,0.132066667,0.382127991,0.485598102,0.299426676,3.893963298,2.892482567,2.801703691,0.27555,0.1474,0.01045,-1.18685,0.91855,0.5559,4,1.732050808,0.53513,0.427004776,4,1.414213562,0.486166667,0.540011033,5,2.236067977,0.084041176,0.306497814,5,2.236067977,0.3534,3.606773373,6,2.645751311,1.274638462,2.15274667,7,5.830951895,1.705175,2.146372941,0.96028598,1.476251188,-0.259260474,-0.197907183,-1.643822427,-1.165599992,0.573566486,2.410794555,-0.510751435,1.792896217,2.711588438,2.087153484
