time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['47711.4165', '47714.10045']",0.222898755,0.225717374,0.213724165,1.098884604,1.02783798,1.550444645,0.026395556,0.016785556,0.064887778,0.308365556,0.58287,-0.63712,0.222570319,0.226353408,0.204776764,1.060640177,0.851332154,1.421409742,0.0024,0.01385,0.01275,0.0379,0.15725,-0.0726,6,2.645751311,0.137307143,0.181046405,4,1.732050808,0.071857895,0.209523614,5,2,0.155726667,0.206892144,6,2.828427125,0.89768,1.174413158,5,3.31662479,0.728747059,0.937029395,8,4.69041576,-0.160272727,0.956806372,-0.609703794,1.014003994,0.636864433,1.081791131,0.891636272,-1.812442742,5.116508897,2.019106092,1.331961256,0.773201769,-0.17698295,2.605661627
"['47712.32119', '47715.00516']",0.168584184,0.144692801,0.171949923,0.939822333,0.812902106,0.331634867,0.045486667,-0.023545556,0.031338889,0.168093333,0.247312222,0.017602222,0.163241158,0.143563994,0.170017134,0.929848111,0.778706684,0.333022694,0.00855,-0.0209,0.01255,-0.0391,0.0247,-0.0345,6,2.645751311,0.11956,0.174944317,4,1,0.076471429,0.123261576,5,1.414213562,0.10263125,0.153250534,6,2.449489743,0.584273333,0.970858505,5,3.605551275,0.361311765,0.80659774,7,3.872983346,0.189846154,0.32237072,1.942893391,-0.717837808,0.811510124,0.823072763,2.045279133,0.503943923,3.449804933,0.342450371,4.315496726,0.41325965,3.053267822,2.737724863
"['47713.22589', '47715.90985']",0.080801625,0.187175235,0.086091378,1.48568787,0.326236406,0.341220505,0.011075556,0.007414444,0.005046667,-0.167118889,0.009153333,-0.076494444,0.080487359,0.188076112,0.086424812,1.484529113,0.327934921,0.334398722,0.01195,0.0012,0.01415,-0.0621,-0.00375,-0.06485,5,2,0.057629412,0.041336149,4,1.414213562,0.142135,0.14426401,5,1,0.070316667,0.052543856,7,3,0.768233333,1.694185404,5,2.828427125,0.18654375,0.294984309,6,2.828427125,0.145792857,0.220329437,1.630171611,-0.353122409,-1.483347858,-0.132744557,-1.904363728,-1.482694289,6.98553006,1.134697437,4.946559182,1.110058085,15.88128026,4.545031657
"['47714.13061', '47716.81456']",0.136745299,0.280442422,0.191322181,2.017741272,0.766489319,0.836555043,0.00538,-0.004252222,0.049254444,0.054892222,-0.02611,0.018792222,0.137404917,0.28198112,0.185909121,2.028294246,0.770336078,0.841029381,0.01145,-0.005,0.04995,-0.04235,-0.0194,-0.00595,5,2,0.1049125,0.108795643,4,1,0.155965,0.257928422,4,1.414213562,0.181016667,0.247909377,6,2.828427125,1.515792308,2.146645887,5,2.828427125,0.281046154,0.617466799,7,3.464101615,0.591583333,0.901612942,-0.763581911,-0.099558705,1.558332869,0.072998564,-2.282534818,0.691258072,4.599491991,0.679727193,5.489529897,-0.388067722,9.499577346,3.854812977
"['47715.03531', '47717.71927']",0.179228254,0.360200078,0.224560369,2.094729929,0.986122886,1.226707794,0.04832,-0.029527778,0.026848889,0.011288889,-0.119701111,0.114098889,0.173558752,0.360998904,0.224198565,2.106434613,0.98431462,1.228232543,0.03265,0.0193,0.04855,0.07755,0.06845,-0.03405,6,3.16227766,0.18266,0.163329898,4,1.414213562,0.209866667,0.281134182,5,2,0.202752941,0.252782404,6,3,1.609378571,1.9998457,5,3.31662479,0.33504,0.652409491,9,3.31662479,0.99225,1.159902504,-0.136221061,-0.397306597,0.466953177,0.104636723,-1.767110198,1.424197387,2.005089259,0.310898714,3.358933447,-0.573102553,3.775652192,3.522975808
"['47715.94', '47718.62396']",0.246648421,0.523947258,0.330643939,1.889305249,1.037893659,1.720030055,0.065656667,0.018972222,0.03536,0.420011111,-0.040357778,0.036294444,0.239081061,0.526537029,0.330589491,1.852346975,1.042918899,1.729281039,0.0399,0.0683,0.06185,0.3305,0.1097,-0.00795,6,3.16227766,0.295628571,0.380850024,5,2.449489743,0.335188235,0.524467162,4,2,0.234194444,0.358301546,4,1.414213562,1.555452941,1.783718844,5,3.16227766,0.415866667,0.810396633,9,3.741657387,1.59209,1.933271437,2.364156182,-0.151103994,0.037957947,0.357312058,-1.318421054,0.576449487,14.26609018,2.477200642,1.476896108,0.196592298,3.359258522,2.360180242
"['47716.84471', '47719.52866']",0.250244242,0.492569861,0.307177453,1.410836277,0.893824798,1.563749874,0.078273333,0.023728889,-0.007168889,0.142134444,0.049163333,-0.067917778,0.239019344,0.494754288,0.308814215,1.411522057,0.897471582,1.571026559,0.03615,0.06045,-0.02715,-0.20805,0.0613,-0.07235,5,1.732050808,0.271675,0.377534789,5,2,0.347447059,0.458259119,5,2.236067977,0.183488235,0.314398407,5,2.236067977,1.057364706,1.398374239,5,1.732050808,0.419988889,0.813248358,6,3.464101615,0.918621429,1.661215574,2.589074057,-0.200558828,0.059163048,0.997887932,-0.426266938,0.833034559,13.42817002,3.77082129,1.859770277,2.130503055,3.997704199,4.539705027
"['47717.74942', '47720.43338']",0.394846865,0.487072222,0.437592191,2.019441654,1.921289656,1.628942641,0.134921111,0.063313333,-0.015366667,-0.093736667,-0.427662222,-0.40451,0.373158861,0.485645284,0.439772301,2.02856628,1.883581656,1.586758128,0.0199,0.06045,-0.0225,-0.2521,0.0174,-0.06365,5,1.414213562,0.38481875,0.557939984,4,1.414213562,0.403610526,0.466998006,5,2,0.235538889,0.43405989,5,2.645751311,0.767306667,1.22913338,5,2,0.326323529,1.193640128,5,2,0.327338462,0.647326567,2.005348339,-0.050127645,-0.538761218,-0.783509545,-1.912173272,0.070566599,5.335552798,4.090987795,1.405999979,4.763742603,3.671703536,3.539773974
"['47718.65411', '47721.33807']",0.489574905,0.637968465,0.543615643,2.30415504,2.064339622,3.363221995,0.250623333,0.257934444,0.108243333,0.37597,-0.70281,-0.301751111,0.422917076,0.586770083,0.535714595,2.286010043,1.951893509,3.368423699,0.07385,0.08185,0.08655,0.32535,-0.11475,-0.06365,5,1.732050808,0.48725,0.507138592,4,1.414213562,0.627944444,0.672350943,5,2.236067977,0.491227778,0.448860104,4,2,1.699827778,1.943568673,5,3.16227766,0.241273333,1.281719666,6,4.123105626,1.14637,2.680518147,0.960962196,1.145237518,-0.122362143,-0.700207895,-1.411951464,-0.000451295,0.790936641,0.811987131,0.797897456,3.019590686,1.997354611,1.404401742
"['47719.55881', '47722.24277']",0.546980674,0.640377003,0.537294179,2.322721871,2.050605543,3.356195455,0.310327778,0.233372222,0.111262222,0.398841111,-0.703826667,-0.247952222,0.452950471,0.599679784,0.528592765,2.301041873,1.936825274,3.365774677,0.13445,0.05555,0.07115,0.41615,-0.05145,-0.01825,5,2.236067977,0.54991875,0.542118212,5,2.645751311,0.64853125,0.720227086,5,2,0.481811765,0.449565418,4,2,1.779452632,1.823356209,7,3.741657387,0.138269231,1.254923136,10,7.937253933,1.228888889,2.827091834,0.878493947,1.142169152,-0.143966486,-0.743171539,-1.493200101,-0.04788219,0.144001135,0.73811901,1.0015044,2.931029893,2.043181431,1.419712044
"['47720.46353', '47723.14747']",0.438469859,0.610901867,0.434561863,1.938164465,0.964893523,3.201762101,0.219472222,0.223226667,0.143778889,0.277218889,-0.139723333,-0.002198889,0.381715502,0.571842922,0.412384787,1.928982983,0.960072101,3.219698524,0.04395,0.0518,0.0638,0.17645,-0.04665,-0.00325,5,2.236067977,0.354235294,0.425470531,5,2.449489743,0.537288235,0.718173859,5,1.732050808,0.417911765,0.441469284,5,3,1.613076471,1.633518806,7,3.605551275,0.297492308,0.736664372,7,7,0.886383333,2.408710994,1.394449081,1.410478651,0.828653967,0.395720174,-0.65980695,-0.220871163,0.816868773,1.388601637,1.894752164,0.260366208,2.399260172,2.230238338
"['47721.36822', '47724.05217']",0.293168408,0.389140633,0.175999583,2.42411534,0.602461467,1.253865854,0.10059,-0.055724444,-0.003282222,-0.394421111,-0.068435556,-0.269704444,0.276914034,0.387287741,0.176954804,2.405212143,0.601915253,1.231375947,0.01875,0.0021,0.00395,-0.22495,-0.03475,-0.0366,5,2,0.180122222,0.320257107,5,1.732050808,0.210125,0.281240999,4,1.414213562,0.142817647,0.152774074,6,3,1.120678571,2.366967805,5,2.449489743,0.078853333,0.601258355,5,1.732050808,0.199807143,0.249550576,2.942223475,-2.842506396,-0.107787881,-0.429607176,0.18825562,-2.407404897,9.083692115,15.01923776,-0.332030804,2.24051534,1.747239204,7.975703197
"['47722.27292', '47724.95689']",0.205356496,0.439004838,0.28827638,2.781676374,0.955092017,1.778071136,0.058994444,-0.030635556,0.005617778,-0.203038889,-0.047011111,-0.114733333,0.197802113,0.44038803,0.289836336,2.78979859,0.959278548,1.784306086,0.02155,0.0115,-0.00705,-0.384,-0.0581,-0.1096,4,1.414213562,0.186936842,0.204197775,4,1.414213562,0.246858824,0.294229883,5,1.732050808,0.1620625,0.30834693,5,2,1.783671429,2.837456028,6,2.645751311,0.360784615,1.124249916,5,3.464101615,0.461392857,1.59786466,-0.283852382,-2.127226351,0.007590237,-0.041679597,0.951154482,0.366668835,3.053243501,8.956371073,1.652067863,0.935195581,3.097812424,3.811777462
"['47723.17762', '47725.86157']",0.326027184,0.521002228,0.348862293,2.944220182,1.103627893,1.920034921,0.074266667,-0.011492222,-0.014813333,0.437384444,0.033032222,0.045278889,0.31923428,0.523793558,0.350500314,2.92786201,1.109313513,1.930254547,0.04855,0.0218,-0.02835,0.21655,0.03835,-0.10645,4,1.414213562,0.264716667,0.342155999,5,2,0.3497,0.374008413,4,1.414213562,0.161815789,0.352528507,4,2,1.94735,2.819648924,5,2.449489743,0.711606667,1.323739389,6,3.741657387,1.001886667,1.827617965,0.015320223,-1.29546618,-0.093494999,-0.263772995,0.807616916,0.265300507,1.019560714,4.365433585,0.628603749,0.724559143,1.415657249,2.256960112
"['47724.08235', '47726.76629']",0.333271309,0.439863172,0.369518269,2.797012209,1.052001031,1.52535647,0.046226667,0.061195556,0.011821111,-0.240383333,0.236667778,0.345024444,0.331898818,0.438025758,0.371398225,2.802275126,1.03077645,1.494147175,0.0096,0.06215,-0.0092,-0.4764,0.1529,-0.0087,4,2,0.244727778,0.349710717,5,1.732050808,0.405688235,0.317832161,4,1,0.208815,0.350217975,4,2,0.713761111,2.955525388,6,2.449489743,0.96224,1.124113034,5,2.236067977,0.9721,1.733623939,0.196610214,-0.420008048,-0.228088351,0.115390156,0.656016387,1.798850259,0.555032695,1.069891929,0.117352449,0.118053375,1.922430764,3.666867532
"['47724.98703', '47727.67099']",0.575538198,0.617345423,0.474576339,2.883912009,0.843508442,2.548013599,0.238086667,0.226587778,0.046357778,0.102587778,-0.075742222,0.877384444,0.526919243,0.57747612,0.474952738,2.898233054,0.844807435,2.405591066,0.0663,0.09525,0.0255,-0.13385,-0.0096,0.144,5,2.236067977,0.374194118,0.546987932,5,2.236067977,0.55033125,0.547160486,4,1.732050808,0.315416667,0.379468691,4,1.414213562,0.873405556,3.204620783,5,2,0.217011765,0.838587311,5,3.16227766,1.2562,2.351225098,0.732376124,0.15172094,-0.465460238,-0.120117962,0.723330267,1.523604478,-0.176460277,0.091174268,1.957105873,-0.277255636,1.698107148,1.979032445
"['47725.89173', '47728.57568']",0.732009119,0.721657075,0.744761747,2.981684683,1.905777292,2.876623049,0.345332222,0.264532222,0.084643333,-0.304328889,-0.088742222,0.492327778,0.649048315,0.675186594,0.744081524,2.982730205,1.914375163,2.850057396,0.0447,0.099,0.02255,-0.17615,-0.0921,0.2308,4,2.236067977,0.591389474,0.897342956,5,2.236067977,0.683064706,0.668881285,5,2.236067977,0.4361,0.688514025,5,1.732050808,0.710429412,3.105204965,5,1.732050808,0.3177,2.612151858,9,6.633249581,1.45774,2.611219508,1.787479366,-0.239039231,-0.202083887,-0.365929256,1.292126886,0.496733606,5.476086941,0.833053264,4.422660976,0.25754108,7.366081009,1.626254394
"['47726.79644', '47729.48037']",0.770781894,0.81923232,0.761944893,2.879045502,2.057390579,3.165285685,0.398862222,0.198593333,0.011014444,0.381327778,0.019283333,0.3057,0.663250669,0.799249686,0.766133464,2.869667583,2.06882579,3.168138943,0.31695,0.07995,-0.05345,0.15725,-0.0993,0.54245,4,2,0.83480625,0.882976205,5,2.828427125,0.69722,0.73597558,5,2.449489743,0.3829125,0.717608249,5,2.449489743,2.0092,2.468235698,5,2,0.4507,2.794949632,11,6.708203932,1.6160375,2.957235929,1.38780811,-1.009914755,0.018234479,-0.798129982,0.961104737,0.227048529,4.407682476,3.687256107,3.668713429,1.180379506,4.546738139,0.617108651
"['47727.70114', '47730.38511']",0.64711875,0.690797449,0.678900434,2.577017017,2.203239614,2.126024896,0.15996,0.011627778,-0.036357778,-0.199462222,0.011922222,-0.345677778,0.630549901,0.694569076,0.681724119,2.583680063,2.215550352,2.109486295,0.0222,0.0174,-0.0521,0.04395,0.05005,0.21475,5,3,0.69288,0.894749358,6,2.645751311,0.512307143,0.61800671,5,1.732050808,0.25304375,0.67733202,6,3,1.531921429,1.892561792,6,3.741657387,1.054892308,3.065043299,8,3,0.92585,1.050990848,1.742652129,-1.203683704,0.264220094,-0.873153695,0.681158267,-1.523269967,9.024235024,6.237352799,6.697168229,1.686016981,2.991317728,1.684168121
"['47728.60583', '47731.28981']",0.540079931,0.545997068,0.321510276,2.312221601,1.395282689,1.58612086,0.082773333,-0.123296667,-0.049131111,-0.559888889,-0.129572222,0.033296667,0.536689202,0.534873351,0.319514189,2.255979283,1.397036326,1.594655273,0.1861,-0.09685,-0.034,-0.75765,-0.1533,0.21475,8,4.898979486,0.4741,0.551670918,6,2.828427125,0.211757143,0.482286295,5,2,0.1796375,0.227720934,7,3.31662479,1.464308333,2.044392412,6,4.358898944,0.838323077,1.24865545,6,2.449489743,0.844557143,1.019733189,-0.65530658,-2.32196807,-0.692954559,-0.262528468,-0.046627731,-1.67463936,-0.093263633,14.3612546,0.582963963,0.478150582,-0.49891322,3.455379473
"['47729.51055', '47732.19451']",0.589570658,0.402678327,0.281434001,2.281388386,1.207028252,0.878864787,-0.003778889,0.002473333,0.00869,-0.507424444,-0.479501111,0.101594444,0.592861423,0.404926608,0.282875727,2.236703046,1.113904105,0.877863657,0.1491,0.0541,0.05875,-0.87385,-0.5598,0.14265,8,4,0.275590909,0.628403802,5,2.236067977,0.16985625,0.383747988,5,1.732050808,0.181866667,0.221425517,7,3.464101615,1.165391667,2.244447108,7,3.16227766,0.180972727,0.982695511,6,2,0.645453846,0.933666122,-0.70509717,-0.017313526,-0.356805036,0.412133308,0.080263383,0.100713991,-0.422398417,-0.185456193,-0.520476575,-0.268987392,0.671180218,-0.593962325
"['47730.41526', '47733.09919']",0.628131314,0.503091517,0.449180785,2.163869658,0.958902311,0.871518147,0.101343333,0.0723,0.104596667,-0.324137778,-0.083658889,-0.069537778,0.623374857,0.500658449,0.439280084,2.151440578,0.960597514,0.87360646,0.08975,0.0379,0.0085,-0.0645,-0.15035,-0.1091,5,3.31662479,0.39916,0.856772312,4,2.449489743,0.310633333,0.825516822,5,1.414213562,0.295517647,0.588253365,6,2,0.905035714,2.003842253,6,3.31662479,0.522738462,1.0606517,6,2.236067977,0.509664286,0.920211524,0.266868597,3.222423926,2.379480989,0.17554071,-0.392806597,0.26309882,2.681724068,20.02924747,8.870955072,-0.18377338,1.681492423,-0.13547575
"['47731.31996', '47734.00389']",0.770299021,0.548134769,0.708164153,2.831275061,1.526125211,1.361135913,0.096915556,0.148423333,0.078381111,0.888316667,0.335413333,-0.43385,0.768459104,0.530613399,0.707756053,2.703370924,1.497151021,1.297369264,0.01695,0.0627,-0.00485,0.29415,0.2825,-0.3132,6,2.828427125,0.712826667,1.053442374,4,2.645751311,0.52005,0.825127425,5,1.414213562,0.395770588,0.789146366,5,1.414213562,2.344070588,2.878282178,5,3,0.99755,1.637843479,7,2.236067977,0.306558333,1.378739365,0.744444603,2.476365872,-0.476200023,0.316110577,0.921644705,-0.194650421,2.777007496,14.55170619,7.486301859,0.392029716,1.828619507,0.737921271
"['47732.22466', '47734.90861']",0.699140056,0.526027341,0.744414782,2.386319182,1.646040979,1.431991659,0.187456667,0.069304444,0.107286667,1.101728889,0.455082222,-0.582738889,0.677313874,0.524363168,0.740769904,2.128628145,1.590744285,1.315386024,0.0757,-0.00705,-0.00485,0.5559,0.39305,-0.45465,5,2.645751311,0.691929412,0.940880419,4,1.414213562,0.4933,0.808829957,5,1.732050808,0.4187375,0.850482042,5,2.449489743,2.471270588,2.496881077,5,3,1.1934,1.668728867,7,4,0.248308333,1.369028638,1.109846252,2.837560093,-0.523060669,1.185617116,0.521435877,0.039423493,5.033932693,16.92127915,5.900436184,2.236146908,0.824532313,0.541598955
"['47733.12935', '47735.81832']",0.667926132,0.471078223,0.680290168,2.396847232,1.752620897,1.411685737,0.152767778,0.016221111,0.02629,1.120125556,0.103652222,-0.569772222,0.653863703,0.473436411,0.683590319,2.130879402,1.759354645,1.298830334,0.0949,-0.0108,0.01555,0.87375,0.0156,-0.42035,5,3,0.66012,0.822488922,4,1.414213562,0.468747368,0.405504796,4,1.732050808,0.36755,0.639857322,5,2.449489743,2.802523529,2.248807912,5,3.16227766,0.738693333,1.837499061,5,3.741657387,0.2302,1.24781399,0.731680416,-0.227631041,-1.064115476,1.118917223,0.498838489,-0.023432042,3.85320836,0.721622031,6.912692306,2.166605551,0.719935982,0.640578124
"['47734.03407', '47736.72808']",0.460018735,0.546483717,0.53336868,2.049158664,1.844196688,2.650945734,0.140851111,0.103413333,0.036582222,0.536057778,-0.565783333,0.18613,0.44037826,0.539616095,0.535093713,1.988880313,1.765097184,2.659218018,0.1237,0.08215,0.0199,0.64265,-0.3971,-0.34435,4,2,0.451255556,0.367675087,4,1.414213562,0.502911111,0.514129939,5,1.414213562,0.32123125,0.501676339,5,2.645751311,1.94025625,1.668222006,6,2.645751311,0.168445455,1.979320983,5,2.828427125,0.978957143,2.972332214,-0.190189664,0.680831466,0.054767038,-0.63328984,-0.563024114,2.738952918,0.67268175,2.312985206,-0.249872055,2.07443717,-0.265634269,7.412175109
"['47734.93877', '47737.6378']",0.48708011,0.55451387,0.537129207,2.084383689,1.972006034,2.722568169,0.182567778,0.093805556,0.032665556,0.210361111,-0.614408889,0.135835556,0.454100464,0.549583637,0.539138589,2.085359132,1.884346686,2.734411081,0.1978,0.1162,0.11725,0.3312,-0.27875,-0.31095,5,2.236067977,0.541488235,0.347217145,4,1.414213562,0.510416667,0.496288763,5,2.236067977,0.311782353,0.481172541,5,1.732050808,1.672823529,1.749110081,6,5.291502622,0.413146154,1.811384903,6,3,0.886185714,3.075330844,-0.329680137,0.569713412,-0.27492863,-0.324200339,-0.587079613,2.498179155,0.449477379,2.201545823,0.186453432,1.272296273,-0.675942286,6.595484444
"['47735.84848', '47738.54752']",0.439026443,0.532414527,0.51338858,2.06210187,1.81714731,2.695911344,0.141437778,0.068804444,0.007486667,0.14708,-0.44252,0.244147778,0.417947924,0.530907702,0.516209832,2.068372979,1.772315301,2.699874499,0.1656,0.04365,0.06965,0.2943,-0.027,-0.0716,4,1.732050808,0.432384211,0.316239186,4,1.414213562,0.416285,0.490557596,5,2.236067977,0.28155,0.475862081,5,1.732050808,1.7367375,1.589833437,6,5.385164807,0.582414286,1.576310868,5,2.236067977,0.931592857,3.034069318,-0.558346401,0.846419821,-0.179264252,-0.255676142,-0.774544551,2.48648681,0.68716344,2.679383645,0.435571937,1.293199688,-0.194360131,6.67474456
"['47736.75823', '47739.45725']",0.33106228,0.409954443,0.42862315,1.219843275,1.181030918,1.042164941,0.116294444,-0.030761111,0.042737778,-0.0548,-0.094497778,-0.20941,0.311700757,0.411088934,0.42887645,1.225438751,1.183839582,1.026628437,0.08855,-0.01585,0.0614,0.1426,0.0155,-0.06235,4,1.414213562,0.317838889,0.322602978,5,2.236067977,0.242627778,0.323594048,5,2.236067977,0.2353625,0.40482827,4,1.414213562,1.1032875,0.822779177,5,2.828427125,0.70868,0.691087104,6,2.449489743,0.4341,0.63337584,0.433684955,-0.411609291,-0.309941822,-0.613475468,-1.073683078,-0.820965473,0.068697555,0.223725342,0.870055448,0.670820575,1.696538692,1.677606404
"['47737.66795', '47740.36196']",0.259291492,0.408737464,0.370269855,1.450506295,0.65085598,0.637107835,0.013717778,-0.048997778,0.028282222,-0.099478889,-0.048313333,0.042595556,0.26037896,0.408063361,0.371256436,1.45519805,0.652696564,0.639243593,0.01295,-0.01585,0.0119,0.1188,0.0034,-0.0297,4,1.732050808,0.1997,0.275578389,5,2.236067977,0.291952941,0.335705178,5,1.414213562,0.241188235,0.329576761,5,2.449489743,1.06350625,0.89325231,4,2.645751311,0.413561111,0.558198438,5,2.236067977,0.27064375,0.631034843,0.874070916,-0.234369727,0.383693089,-1.111453253,-0.306131654,1.1608854,2.349390336,0.168510601,0.561907389,2.0087626,0.682915358,1.458145756
"['47738.57771', '47741.27173']",0.262653962,0.471890819,0.370415936,2.043258688,0.760026539,0.897132712,0.019215556,-0.010234444,0.041912222,-0.391538889,-0.092434444,0.104555556,0.263417641,0.474422868,0.370098982,2.016628355,0.758610937,0.896010957,0.01335,0.0012,0.01865,-0.047,0.0104,-0.0441,5,1.732050808,0.2498,0.327899375,5,2.645751311,0.449093333,0.463766996,5,1.414213562,0.234552941,0.372949318,6,2.645751311,1.215346667,1.114756383,5,2.236067977,0.458275,0.542520765,5,2,0.32062,0.87430522,0.589115549,-0.492947939,0.442639208,-1.233356578,-0.917808575,0.247298457,4.178159913,5.072833656,0.306365235,1.65095569,1.367707533,2.531194794
"['47739.48741', '47742.18142']",0.36808326,0.513707651,0.324298119,2.261226207,0.961746842,1.321823548,0.032483333,-0.03887,0.010708889,-0.299193333,-0.10146,-0.002126667,0.368701194,0.515104666,0.325937078,2.25390163,0.961737993,1.32922706,0.0078,-0.0002,0.02185,-0.14395,-0.00855,-0.1749,5,2.449489743,0.2913,0.374291751,5,2.645751311,0.473211765,0.475577101,4,1.732050808,0.25565,0.314171533,5,1.732050808,1.6489,1.450981104,6,3.464101615,0.6712,0.79805978,6,2.449489743,0.543178571,1.227611015,0.387716472,-0.256709886,-0.156173906,-0.7974095,-0.006356601,0.35342917,1.488209971,3.502572424,-0.202430327,0.701533713,0.499609598,1.566232485
"['47740.39211', '47743.08615']",0.367447682,0.49023022,0.295283999,2.146637913,1.06116198,1.307626745,0.032994444,-0.046903333,0.001793333,-0.113972222,-0.060167778,0.020523333,0.36801357,0.490715107,0.296932788,2.155619308,1.065390221,1.314790472,-0.01555,-0.042,0.02265,-0.03995,0.01545,0.02145,6,2.236067977,0.299628571,0.409429067,5,3.31662479,0.420164706,0.520692189,5,2,0.227083333,0.305079662,4,1.732050808,1.786605263,1.369677051,8,2.828427125,1.076536364,0.765316434,6,2.449489743,0.661407692,1.163949104,0.438283519,-0.236367883,-0.043541279,-0.822081449,-0.007962848,0.308901402,1.500396244,4.652422865,-0.185581801,1.081402413,-0.167013393,1.741168767
"['47741.30188', '47743.99591']",0.3219309,0.432748369,0.250910045,1.795319875,0.949668659,1.356119615,0.028155556,-0.045938889,-0.025043333,-0.06687,0.018157778,-0.050646667,0.322493955,0.432713794,0.25105578,1.804125008,0.954814395,1.362765609,-0.00065,-0.05065,-0.0251,0.01105,-0.00185,-0.14605,5,2.449489743,0.224126667,0.305631558,5,3.16227766,0.350641176,0.564291566,4,1.732050808,0.193961111,0.23454928,4,1.732050808,1.254161111,1.878845936,6,3.31662479,0.8324,0.823018708,7,3.16227766,0.919218182,1.513535941,0.609457737,1.204150449,0.090605331,-0.422178208,0.285948032,0.845223375,2.595534581,5.748094897,0.702088782,0.42569829,-0.118825653,1.931997045
"['47742.21157', '47744.90063']",0.161100965,0.37459874,0.214130674,2.212586741,0.674446863,0.930199472,0.015402222,-0.024956667,-0.026353333,-0.212575556,-0.024591111,0.018241111,0.161261401,0.375860425,0.213693319,2.214689606,0.677774334,0.935230842,-5.00E-05,-0.03435,-0.01045,-0.0074,-0.03765,-0.0227,4,1.732050808,0.137372222,0.161732316,4,1.732050808,0.269115789,0.541165676,4,2,0.171257895,0.172481833,6,3,1.235064286,2.474932829,6,2.236067977,0.478606667,0.656248255,6,3.31662479,0.769330769,1.318063828,0.866736154,2.241318101,-0.160304096,0.159138239,0.315334736,1.895909437,1.968182407,10.80270387,0.022806651,0.702350971,0.756097207,6.093961756
"['47743.11633', '47745.80533']",0.273305282,0.413311528,0.295922856,2.653654413,0.8107433,1.113407025,0.0125,0.005776667,0.001056667,0.148521111,0.072092222,0.11898,0.274548812,0.41558642,0.297578803,2.664338124,0.8120557,1.113233506,0.0095,0.03575,-0.03315,0.1063,-0.03905,-0.05525,4,1.732050808,0.108673684,0.16792182,4,1.414213562,0.299589474,0.542739514,4,1.414213562,0.150233333,0.297412682,6,3.16227766,1.766053846,3.259625374,5,2.236067977,0.524605882,0.91321578,7,3.464101615,1.063007692,1.517446593,0.354099545,1.211895401,1.868384305,0.533117379,1.407618751,1.336404608,6.285655191,6.944514821,4.995388877,0.681251735,4.636314734,2.631215978
"['47744.02606', '47746.71502']",0.364414269,0.466766868,0.394814643,2.882204005,1.181354475,1.107358471,0.042406667,6.44E-05,0.025178889,0.140058889,0.035032222,-0.005348889,0.363966122,0.469381824,0.396218308,2.894926808,1.187450306,1.113549218,0.0161,0.04755,-0.0349,0.0097,-0.1204,-0.0811,5,1.732050808,0.20960625,0.399763766,4,2,0.371631579,0.456870806,4,1.414213562,0.199045,0.412399614,5,2.645751311,1.6787,3.552337116,5,2.236067977,0.477158824,1.464517452,6,2.645751311,0.801192857,1.468652062,0.380016751,-0.239496191,1.056466326,0.512165667,1.19030352,1.156096365,1.757591061,2.045106886,0.922929363,0.056361858,2.063560242,1.639409703
"['47744.93078', '47747.61976']",0.382361215,0.521280765,0.434296482,3.336814321,1.247627054,1.20484399,0.018924444,0.029102222,0.049738889,0.008573333,0.067645556,-0.049935556,0.38403208,0.523383576,0.433855888,3.355497029,1.252771135,1.210552818,0.0259,0.0529,-0.02735,0.0097,-0.0706,-0.1681,5,2.449489743,0.24404,0.408545014,5,2,0.472755556,0.613204659,4,1.732050808,0.277227778,0.476902613,4,1.732050808,1.9763125,4.256096662,5,3.872983346,0.709066667,1.55449893,6,2.449489743,0.858921429,1.634235683,0.359574159,0.431678389,0.743187647,0.47960876,0.916719061,1.368686387,1.136077487,4.644443982,0.158956412,0.238651338,1.119242295,1.970339515
"['47745.83548', '47748.52444']",0.302563058,0.477945116,0.362448529,3.136111577,1.050653776,1.051440827,0.026567778,0.037543333,0.004892222,-0.092915556,-0.000611111,-0.122208889,0.303082852,0.479137602,0.364445865,3.152296518,1.056539659,1.050165059,0.01135,0.0428,-0.0377,-0.1161,-0.045,-0.22795,5,2.449489743,0.165846667,0.295253939,4,1.414213562,0.410966667,0.622642038,5,2.236067977,0.248129412,0.413486311,6,3.741657387,2.054235714,4.152607801,5,3.605551275,0.34890625,1.305620872,5,2,0.561093333,1.397568932,0.52717222,0.753416127,0.720821352,0.412673617,1.059422894,1.675809787,1.675681666,7.078574921,0.807149394,0.464373513,2.802352151,4.021043757
