11.571,6.3994,1.958,3.548,2.7911
7.7778,3.2318,3.4743,6.0562,4.8323
7.7778,3.2318,3.0875,6.4452,5.0665
8.4,3.6878,2.833,7.3623,5.8241
8.1,3.6652,2.688,5.9904,5.1662
7.7,3.2677,2.6939,6.3818,5.7125
7.6364,3.1072,3.2063,6.3451,5.8299
7.3636,2.7303,2.9544,6.2183,5.4241
7.4545,2.6595,3.4296,6.8336,6.0608
6.9091,2.3002,2.7724,5.9464,5.0046
7.4545,3.3871,2.9868,6.7235,5.8631
8.2222,3.8333,2.8459,5.605,5.1208
8.3,3.335,2.5559,6.2091,5.4848
8.1111,3.2575,2.7083,6.4213,5.564
7.9,3.0714,2.338,6.4635,5.3287
9,3.7081,2.4832,6.209,5.0922
9,3.9686,1.7296,4.6961,3.7603
9.2222,4.1466,1.7862,3.3827,3.052
9.125,6.4017,1.3204,2.7317,2.204
9.4444,6.0438,2.8547,4.398,3.8299
7.625,3.9256,3.4168,6.6887,5.0068
7.2727,3.1013,2.8085,6.7216,5.5083
7.4,3.1693,2.6712,6.5061,5.9487
8.6667,6.3048,2.4596,6.4528,5.052
8.4,5.9852,2.4627,7.3426,5.7427
7.5,2,2.5543,6.7688,5.0946
7.6364,2.2482,2.4733,6.7107,5.5746
7.2,2.5298,2.4984,6.8774,5.7921
6.9091,2.9139,2.74,5.9412,5.2636
7.5455,2.8762,2.6953,6.9496,5.8903
7.7,3.199,2.5714,5.6823,4.8065
8.5,3.7193,2.0592,6.6806,5.5005
9.25,4.3342,2.7943,6.3325,5.2453
8.6667,3.8079,2.5256,6.5265,5.3384
10.25,4.062,2.7338,6.6643,4.9539
10.571,3.7353,1.9421,5.5329,3.8087
11.167,5.5648,1.6102,4.5924,3.4345
10.571,5.4423,1.4301,3.4347,2.6215
13.167,12.4,1.2979,3.3578,2.2601
12,12.361,3.0733,6.3135,4.4517
7.5,2.9761,2.445,6.9095,5.1227
7.2,2.6998,2.3363,6.8906,5.8499
9.125,4.9117,2.5648,6.2165,5.5464
9.875,3.8707,2.3452,6.8413,5.4797
8.1,2.2828,2.6912,7.5758,6.1789
7.9,2.3781,2.8415,6.3551,5.2424
7.4545,2.5045,2.923,7.1915,5.9064
8.2222,2.7285,2.7439,6.1456,5.0919
9.5,3.7417,2.6616,6.8592,5.4333
10.714,3.9036,2.6235,6.5164,5.382
8.5,3.7033,2.3447,6.0465,4.9792
7.2,2.3944,2.6507,6.7764,5.7646
7.3636,2.4196,2.6885,6.0047,5.2592
8,2.7487,2.6338,6.7129,5.4601
9,2.8284,2.3056,5.3233,4.4922
9.875,7.2592,1.6863,5.1007,3.6451
10.286,8.1182,1.304,3.8086,2.8889
10,6.6933,1.1215,3.1466,2.0447
10.75,5.4707,2.0904,3.7761,2.7859
7.8889,3.6209,3.402,6.0714,4.8975
7.9,3.9567,2.8085,6.3835,5.1519
9.3333,4.6368,2.8528,7.637,5.9944
10.429,4.4293,2.7553,6.5328,5.0588
10.625,4.7189,2.6104,6.8637,5.3521
8.2222,4.0552,2.1472,6.5677,5.1739
7.3,2.8304,1.9688,6.4557,4.8894
8.5556,2.3511,2.376,7.2053,5.6082
9,1.9365,2.7733,6.175,5.046
7.6364,2.5796,2.5672,6.562,5.5872
7.5455,3.2974,2.7347,6.5946,5.6136
7.0833,2.7122,2.2844,6.6349,5.4706
7.4545,3.0121,2.6445,7.3815,6.0092
7.3636,2.5009,2.3231,6.4783,5.3038
7.8,2.8206,2.4142,6.6701,5.3805
10.857,3.579,1.7365,4.9881,3.9902
11.429,4.2762,2.0404,5.0442,3.9903
9.75,4.5904,1.8574,3.4554,3.1151
9.375,4.2067,1.8463,3.5242,3.2275
11,5.2154,3.4299,4.892,4.5386
11.571,4.237,3.0167,5.794,4.8309
7.8889,2.7588,3.1189,7.3596,5.9653
7.8889,2.7588,2.9272,6.6287,5.3013
7.5455,3.0778,2.5632,6.7908,5.5609
7.4,3.3066,2.394,6.5886,5.7025
7.0833,2.6785,2.3227,6.0519,5.1488
7.5,2.9155,2.3848,6.9911,5.8119
7.9,2.9609,2.2963,6.0436,4.7491
7.9,2.8067,2.3033,6.2713,5.2614
7.8889,2.2048,3.1295,6.1977,5.2085
8.1,2.4698,2.8239,6.4857,5.2167
8.2,2.2509,3.0659,7.1075,5.9198
8,2,2.7875,5.6732,4.884
7,2.6285,2.6846,6.0509,5.2166
7.0909,3.0481,2.085,4.5926,3.7529
8.7,6.7831,1.9596,5.0561,3.7087
11.4,8.9889,1.0007,3.8192,2.4187
10.8,9.4446,1.3546,3.5755,2.1692
12.143,9.0633,1.8946,3.7805,2.5822
8.2222,5.674,3.2223,6.1901,4.8994
8.4444,5.9395,3.1145,6.2595,5.0419
9.1111,5.8618,2.7668,7.3274,5.8985
8.5,2.4495,2.4591,5.8511,4.9755
8.8889,2.4721,2.4595,6.1501,5.3209
9.3333,2.6458,2.5859,5.9563,5.3152
8.3333,2.4495,2.558,5.6353,4.9825
8.1,2.079,2.7859,7.1341,5.9282
7.9,2.0248,2.8307,6.1927,5.1575
7.6667,2.5,2.7082,6.5737,5.7548
9.125,3.2266,2.8192,5.9421,5.0248
11.857,5.113,2.8687,6.3973,4.8766
13.2,5.3572,3.3157,6.6419,5.3618
11,5.7155,2.9252,6.1315,4.9854
11.714,5.4685,2.7043,6.3479,5.2282
12,6.8702,1.7789,4.3826,3.8994
13,6.442,2.0541,4.2082,3.0981
11.167,8.4951,1.6598,3.5365,2.3213
10.571,8.2635,1.8462,3.7959,3.0384
7.3,2.7909,3.2447,5.6872,4.7857
6.8333,2.329,2.8892,5.8197,5.1054
7.0909,3.3001,2.9162,7.1326,6.1022
7.8182,4.0943,2.4152,6.2057,5.3064
6.7273,3.6357,2.0806,6.7793,5.7767
6.2,3.3928,2.1184,6.6525,5.5334
7.7273,5.8496,2.0287,6.7941,5.4549
8.7778,6.4571,2.5765,7.4575,6.0609
7.3636,3.0748,2.4699,5.8502,5.003
