"[0.0, 4.4939680000024964]",0.0193722774431,0.0282644193289,0.0164708307825,0.0745718070051,0.0700669275289,0.139230081999,-0.00113666666667,-0.00290066666667,-0.00180533333333,-0.00721466666667,-0.00699133333333,0.025444,0.019403688906409877,0.028209371798583065,0.016426438774967037,0.07447063507278004,0.06995081391476306,0.137344000330723,-0.0023,0.00205,-0.00185,-0.00185,5e-05,-0.00975,4,1.4142135623730951,0.0127971428571,0.022623172473663133,4,1.0,0.0179810810811,0.020979895638944944,4,1.4142135623730951,0.0143529411765,0.012197645955057056,3,0.0,0.0506421052632,0.06259078868236533,4,1.4142135623730951,0.0326566666667,0.0722238650181567,4,1.7320508075688772,0.07365,0.13636316076163393
"[0.90484099999594036, 5.398788999998942]",0.0177147490339,0.0201464786005,0.0154479297426,0.0684197793039,0.0609230279396,0.0622830613677,-0.00495666666667,0.003166,-0.001972,-0.00781133333333,-0.006244,-0.0120093333333,0.01706414434923019,0.019962810490623904,0.015372873869472533,0.06820012944216756,0.06080523255477499,0.06131902202938189,-0.00535,0.0024,-0.00205,-0.0014,-0.00355,-0.01975,4,1.0,0.00968888888889,0.019337126064760617,3,1.0,0.0193394736842,0.01819170496257112,4,1.0,0.0135486486486,0.010221481237016418,4,1.0,0.0485722222222,0.06022550770045677,4,1.4142135623730951,0.0319181818182,0.05976961735774213,4,1.4142135623730951,0.039765625,0.06895564076379221
"[1.8096819999991567, 6.3036009999996168]",0.0155593701672,0.016907867991,0.0136208002702,0.0602146062015,0.0502804488179,0.0554459424425,-0.00264,0.001044,-0.00165,0.000869333333333,-0.00373533333333,-0.0148466666667,0.015385136206981807,0.016932140439583288,0.013565786761916858,0.06041003399772478,0.050309486658827285,0.053600207435573095,-0.00395,0.00115,-0.00225,-0.00015,-0.0003,-0.01975,4,1.0,0.0112527777778,0.018931296629219354,4,1.0,0.0164864864865,0.01871504389168959,5,3.0,0.0171923076923,0.0073345169208025186,4,0.0,0.0560361111111,0.05798253506889702,4,1.4142135623730951,0.03935625,0.03789489656251711,4,1.4142135623730951,0.0249870967742,0.051783753835448455
"[2.7144980000011856, 7.2084390000018175]",0.0143996041612,0.0176873269132,0.0135715928812,0.062273180423,0.0463864714473,0.0521290795366,-0.001734,-0.000455333333333,-0.00216533333333,-0.00259266666667,0.000695333333333,-0.0136066666667,0.01434270775592294,0.017740699564252893,0.013442624717075023,0.06242762585066992,0.046536641169777744,0.05049054222907623,-0.0025,-0.00085,-0.0025,-0.00095,0.0009,-0.01455,4,1.0,0.0121794117647,0.01701307481894466,4,1.0,0.0170972222222,0.019207773517304485,5,2.8284271247461903,0.0157962962963,0.007287263994409461,4,0.0,0.0578666666667,0.05581390507749838,4,1.4142135623730951,0.03868125,0.03403863495140248,4,1.4142135623730951,0.0258172413793,0.05090696745019654
"[3.6193229999989853, 8.1132619999989402]",0.0112812972067,0.018064742825,0.013168047185,0.0636228716736,0.0406749980537,0.0427003294289,-0.00170466666667,-0.000372,-0.00242533333333,-0.001758,0.00219066666667,-0.003164,0.011189120654863043,0.01812141793346931,0.012986126756780743,0.0638116400460694,0.04075203020704031,0.04272560221417316,-0.00155,-0.0029,-0.00185,-0.0011,0.0004,-0.0055,6,2.23606797749979,0.0129666666667,0.007772004758813166,4,1.0,0.0194837837838,0.019461836066082334,5,2.6457513110645907,0.0146269230769,0.006778587327301033,4,0.0,0.0623527777778,0.05456699413754022,4,1.4142135623730951,0.0345064516129,0.036059533510422,5,1.4142135623730951,0.0302,0.0415763609891901
"[4.5241190000015195, 9.0181069999962347]",0.0139386154262,0.0193630317874,0.0136879582115,0.0762509628355,0.0483825195706,0.107846423832,-0.000842,4.33333333333e-05,-0.002734,0.00221333333333,0.00117533333333,0.00700333333333,0.013959770915987326,0.01942785109604999,0.013457069846703642,0.076474173090581,0.04853027967352091,0.10797932527479924,-0.00145,-0.003,-0.00225,-0.00315,0.00045,0.0009,4,1.4142135623730951,0.0123911764706,0.014228617506621386,4,1.0,0.0226648648649,0.0192714269813602,3,1.0,0.0121605263158,0.00923057608444024,4,0.0,0.0757333333333,0.061298044713630845,4,1.4142135623730951,0.03846875,0.04366728632696667,4,1.4142135623730951,0.0528766666667,0.1038056396160245
"[5.4289399999979651, 9.9229159999958938]",0.0161350178184,0.0174163639527,0.0128701929537,0.0745021078002,0.0421569970468,0.111998947614,-0.003792,0.001628,-0.002864,0.003486,-0.00111866666667,-0.00827733333333,0.01573563697919279,0.017398199089090346,0.01258951987719369,0.0746698226871755,0.04228333224959634,0.11206683956351189,-0.0024,0.0,-0.00185,-0.0054,-0.0004,-0.0053,4,1.4142135623730951,0.0105375,0.014303524266823645,4,1.0,0.0213333333333,0.012525197460661905,4,2.0,0.01224375,0.008107620370029428,4,1.0,0.0691388888889,0.0647376431795632,5,1.4142135623730951,0.0338896551724,0.04080192874316803,4,1.0,0.027609375,0.10793018161210784
"[6.3337529999989783, 10.827735999999277]",0.0205805911804,0.03191273518,0.0172577769909,0.0953629316524,0.0534874377775,0.174270430271,-0.00551266666667,-0.00548933333333,-0.00247133333333,-0.00884333333333,-0.00164933333333,-0.0580766666667,0.019894973553813415,0.031542395347382214,0.017137130834648136,0.09527010800218084,0.05364110507730978,0.16485895025368566,-0.00325,-0.0023,-0.00085,-0.009,-0.00075,-0.01415,4,1.4142135623730951,0.0117393939394,0.02322334412011354,3,1.0,0.0199648648649,0.024718304241281696,4,1.4142135623730951,0.0113054054054,0.015000628615456714,4,1.0,0.0721083333333,0.07528474850288641,4,1.4142135623730951,0.0370387096774,0.06003321123855448,5,3.0,0.0116,0.12852283555562902
"[7.2385900000008405, 11.732552000001306]",0.0337689936678,0.0427508767941,0.0233194525379,0.110169176875,0.0812560668504,0.20381062043,-0.003576,0.000506666666667,-0.00206333333333,-0.00409133333333,-0.00409466666667,-0.066274,0.03369161104835382,0.04289108364133986,0.02330580598994944,0.11046200351110241,0.08142470131838048,0.19338001827260773,-0.0045,0.00175,0.0,-0.00315,-0.0061,-0.03685,4,1.0,0.0153696969697,0.0401152362330113,4,1.0,0.0289277777778,0.039549604376645876,4,1.4142135623730951,0.0165,0.02178647718735854,4,1.0,0.0847028571429,0.08001655154409246,4,1.4142135623730951,0.0478966666667,0.09494046949076267,5,3.4641016151377544,0.0242,0.15310671492082298
"[8.1434430000008433, 12.637378999999783]",0.0375960086534,0.0488407377777,0.0252497287114,0.116981067984,0.102863438273,0.219381145194,-0.00086,0.000694,-0.001876,0.000974666666667,0.000964,-0.0639606666667,0.037712088390040865,0.04899941135107317,0.025264296052602712,0.11736889140377543,0.103203508004474,0.21055325009856615,-0.004,0.0038,-0.00015,0.0025,-0.00305,-0.0653,4,1.4142135623730951,0.0219,0.042088393925473165,4,1.0,0.0280371428571,0.04732225620966428,4,1.4142135623730951,0.0171171428571,0.022849655496364075,4,1.0,0.0977971428571,0.08465529928763463,4,1.4142135623730951,0.0532709677419,0.10883725218125269,5,3.605551275463989,0.0430407407407,0.17489489428106256
"[9.0482580000025337, 13.542227999998431]",0.0386464470122,0.0514585347634,0.028091562197,0.112492529233,0.115765340236,0.259815037286,0.000785333333333,-0.0015,-0.000628,-1.8e-05,0.00643866666667,-0.0184013333333,0.038767909282763746,0.05160898548266896,0.02817862753337056,0.11286938823854004,0.11597337219643557,0.2600308019923553,-0.0045,0.00335,0.0003,0.00795,-0.00625,-0.0629,4,1.4142135623730951,0.02380625,0.042613544246234744,4,1.0,0.0281361111111,0.048652195092324324,4,1.0,0.0216970588235,0.0262579913988002,3,0.0,0.0933368421053,0.07533786033973218,4,1.0,0.06674375,0.12934287251083781,5,3.7416573867739413,0.117484,0.2498201314279269
"[9.9530670000021928, 14.447041999999783]",0.0384547639008,0.0559423202951,0.0293290777216,0.122055183148,0.127380910919,0.306116158236,0.00269,0.00368266666667,-0.00293466666667,-0.003588,0.00931,0.0295046666667,0.038489074105560864,0.05600797971270595,0.029279649085316647,0.12241115387614232,0.12746582789861444,0.30571169629774364,-0.00285,0.00875,-0.00185,0.0055,0.001,0.0243,4,1.7320508075688772,0.0272787878788,0.04061927465483411,4,1.4142135623730951,0.03635,0.052012482476164634,4,1.7320508075688772,0.0209882352941,0.02708036037432968,3,1.0,0.0927736842105,0.08258931507427654,4,1.4142135623730951,0.0775096774194,0.13273611504243726,6,4.47213595499958,0.165809090909,0.29446490438322176
"[10.8578869999983, 15.35186199999589]",0.0376509946748,0.0634295740697,0.0276904399869,0.219132133046,0.125266772397,0.305782230245,0.008234,0.00100333333333,-0.00165666666667,-0.0114146666667,0.00503066666667,0.111502,0.03686268703312353,0.0636341065704207,0.027733437325028743,0.21956775058938283,0.12558503359868206,0.2856819399285546,0.0078,0.0065,-0.0017,0.02045,-0.00245,0.12665,4,1.4142135623730951,0.0291441176471,0.03679159316998572,4,1.4142135623730951,0.0337696969697,0.0522793845892461,4,1.4142135623730951,0.0219264705882,0.02402243028635415,3,1.0,0.0961777777778,0.07608901971135468,5,2.0,0.0779857142857,0.13249626050428384,6,3.4641016151377544,0.204045833333,0.2834843788030697
"[11.762733999996271, 16.256702999999106]",0.0428970542889,0.132458873114,0.0566210008154,1.2722350012,0.237197789057,0.344173720767,0.00411666666667,0.00209333333333,0.012668,-0.002576,-0.050438,0.117146,0.04284211284600258,0.13288602507395297,0.05537055927927159,1.2764944902800937,0.232549625120369,0.32470797114871813,0.0076,0.00315,-0.0001,0.0224,-0.0148,0.10535,4,1.0,0.0319571428571,0.03742595266353429,4,1.7320508075688772,0.07485625,0.14831542442027984,4,1.4142135623730951,0.0403852941176,0.06597802266022601,4,2.23606797749979,0.343781818182,0.8715478262316365,5,2.0,0.0318827586207,0.23005534127522684,6,3.7416573867739413,0.253754166667,0.31840433820942154
"[12.667561000002024, 17.161510999998427]",0.0582409838516,0.166789516257,0.0652531511372,1.48606421992,0.428208229798,0.444486303126,0.00786466666667,-0.0114953333333,0.0178746666667,-0.198817333333,-0.141694,0.191082,0.05790085733466721,0.16695034037872672,0.06296747342572741,1.477638193618845,0.405439232899946,0.40266195992311904,0.0045,-0.0033,0.00445,0.01685,-0.0192,0.15255,4,1.0,0.0390151515152,0.057607031478436516,4,1.7320508075688772,0.108493333333,0.16298241905046149,4,1.7320508075688772,0.0517967741935,0.06945485096507403,4,2.23606797749979,0.26040625,1.0494473703742766,5,2.449489742783178,-0.039532,0.3577240367005457,6,3.605551275463989,0.375395652174,0.4423522346792109
"[13.572378999997454, 18.06635699999606]",0.0733993169814,0.226769584086,0.167416822532,2.37977846355,0.589852232569,0.556233666007,0.004988,0.00252133333333,0.030754,-0.315550666667,-0.0912013333333,0.146802666667,0.07347496210530387,0.22751521922296994,0.16511918804021658,2.3666672923864693,0.5847112289038615,0.5383091240290986,0.00315,0.0048,0.0066,0.0016,-0.00785,0.07545,4,1.0,0.0499787878788,0.07354420761341336,5,2.0,0.196985714286,0.22627089257214864,4,1.7320508075688772,0.105483870968,0.2175961827128013,5,2.8284271247461903,0.682182142857,1.9781107852085034,6,3.0,0.0828909090909,0.6274175657552009,6,3.4641016151377544,0.269433333333,0.5464653357610213
"[14.477193999999145, 18.971149999997579]",0.0787995871394,0.25707909989,0.17657691091,2.52626650671,0.609434170905,0.568537164015,0.00483733333333,-0.00729066666667,0.0403426666667,-0.415573333333,-0.0478733333333,0.0925486666667,0.07891445844222987,0.25783659133599973,0.1724824902490267,2.5001989050180073,0.6095862987797177,0.5628331238775671,0.00455,-0.0105,0.0186,0.01535,0.00685,0.0231,4,1.4142135623730951,0.0614161290323,0.07336919470174656,5,2.0,0.255182142857,0.23997289824381085,4,1.0,0.128679411765,0.2089475035989891,5,3.1622776601683795,0.894155555556,2.0911635341145027,6,2.8284271247461903,0.155826086957,0.6383265694678059,6,3.3166247903554,0.288441666667,0.559311913380428
"[15.382043999998132, 19.875995000002149]",0.082008194306,0.268241372772,0.182089582166,2.62917699521,0.629506097879,0.617048395347,0.00315933333333,-0.00843933333333,0.04027,-0.266204,-0.034738,0.149447333333,0.08222184681404514,0.2690067706781625,0.17817571929505077,2.624428432983011,0.6306525851664935,0.6006826793753637,-0.00675,-0.0026,0.03045,0.13075,0.02975,0.09,4,1.4142135623730951,0.0674935483871,0.07440362417465013,5,2.0,0.281,0.2210356833937302,4,1.0,0.1441,0.20549734938937925,5,2.23606797749979,1.24292142857,2.058190622557364,6,2.449489742783178,0.1671125,0.6471981870456819,6,3.0,0.349012,0.5832014412705099
