46368.98076,0.2629,-0.8542,0.7212,3.1902,3.0867,0.7678
46369.01091,-0.0353,-1.426,0.9987,2.2376,2.4269,0.9264
46369.04106,-0.0982,-1.7716,1.0021,-1.6919,1.2665,1.2528
46369.07122,-0.0937,-1.2187,0.8021,-3.19,0.2108,1.9275
46369.10137,0.1482,-0.9434,0.4249,-3.0177,-0.5943,2.5977
46369.13152,0.7197,0.5383,0.4386,-2.4588,-1.0334,2.531
46369.16167,3.324,4.4106,1.0475,-0.7139,-4.1807,3.7023
46369.19185,1.5857,2.3052,0.9768,-4.3582,-4.3854,-0.2956
46369.222,0.2491,1.1276,0.6243,-5.0214,-4.6299,-1.4748
46369.25215,-0.2855,0.3378,0.5743,-4.3049,-5.0277,-0.4447
46369.28231,-0.9401,-0.2197,0.5983,-2.4327,-4.4536,0.4134
46369.31246,-1.527,-0.4146,0.2706,0.4465,-1.9706,0.3094
46369.34261,-1.2378,-0.6824,0.2432,2.5593,-1.1041,0.0448
46369.37279,-1.3862,-0.8936,0.4319,2.5632,-0.2479,-0.4087
46369.40294,-1.2933,-0.8618,0.613,0.9264,0.8266,-1.0328
46369.43309,-1.1071,-0.6471,0.6322,-0.2373,1.7782,-1.8197
46369.46324,-0.9506,0.4259,0.6318,-0.2156,2.4354,-2.8822
46369.49339,-1.034,2.6705,0.6615,2.6661,3.8114,-3.2405
46369.52354,0.59,4.3177,0.6049,1.1614,3.5038,-4.7849
46369.55369,2.8654,2.6046,1.2522,-0.1553,0.4203,-3.7967
46369.58387,1.2598,0.7721,1.0101,0.3419,1.4538,-3.2921
46369.61402,1.2589,-0.2601,0.7325,0.3034,2.5794,-1.7542
46369.64418,0.8379,-0.9608,0.814,1.4901,2.6716,-0.1947
46369.67433,0.5029,-1.4009,0.9769,2.7677,2.4406,1.0619
46369.70448,0.4351,-2.0181,1.2459,0.4919,2.1665,2.0057
46369.73463,0.3679,-1.9534,1.0671,-2.1466,1.341,2.948
46369.76481,0.1693,-1.2368,0.7241,-2.293,0.4544,3.8942
46369.79496,0.3401,-0.9916,0.4121,-1.7254,0.0732,4.6269
46369.82511,1.084,1.1647,0.3679,-3.0049,0.1419,4.0193
46369.85527,3.1318,4.8156,1.1653,0.2819,-3.3252,3.6212
46369.88542,1.4917,2.2032,0.737,-4.6119,-3.4824,-0.194
46369.91557,0.0869,0.9123,0.4885,-4.9207,-3.6828,-1.3392
46369.94572,-0.3382,0.3567,0.4732,-3.7964,-4.1172,0.0954
46369.9759,-0.8352,-0.2245,0.6292,-2.7262,-3.7533,0.8546
46370.00605,-1.1845,-0.4281,0.4349,-0.1302,-2.0052,0.9705
46370.0362,-1.2932,-0.7092,0.2952,1.9022,-0.9041,0.6358
46370.06636,-1.5166,-0.7897,0.2767,2.4039,0.0323,-0.009
46370.09651,-1.6398,-0.7845,0.4251,1.6841,1.2804,-0.745
46370.12666,-1.2922,-0.5662,0.5133,0.6206,2.1438,-1.1838
46370.15681,-1.0986,0.9703,0.598,-0.2938,2.784,-2.7321
46370.18699,-0.4958,3.2755,0.3538,3.7596,5.3529,-2.4446
46370.21714,1.7163,3.8337,0.9524,0.5016,1.0806,-4.4905
46370.24729,1.7714,1.8444,1.1695,0.381,0.4867,-4.2309
46370.27745,1.6552,0.6067,1.001,0.3503,1.4585,-3.0193
46370.3076,1.0629,-0.259,0.7825,0.727,2.7876,-1.7147
46370.33775,0.6728,-0.8103,0.7942,1.3476,2.9994,-0.4064
46370.36793,0.3674,-1.373,0.8625,2.8063,2.6151,0.4825
46370.39808,0.1486,-1.575,1.0673,1.998,2.049,1.0773
46370.42823,0.1469,-1.9124,1.118,-1.0247,1.2518,1.7156
46370.45838,0.0148,-1.4531,0.8811,-2.1165,0.224,2.7237
46370.48854,0.1632,-1.0566,0.5068,-1.5721,-0.4741,3.7502
46370.51871,0.4939,0.3186,0.1269,-2.0591,-0.351,2.9077
46370.54886,4.0067,4.269,1.0181,-0.8123,-3.1608,3.6167
46370.57905,1.8158,3.0411,0.5163,-2.5097,-3.1844,-0.2447
46370.6092,0.3918,1.0511,0.2362,-3.383,-3.6136,-1.1175
46370.63935,-0.0971,0.2047,0.5468,-2.3174,-4.709,-0.151
46370.6695,-0.6737,-0.3648,0.8984,-1.8731,-5.352,0.355
46370.69965,-1.5418,-0.7117,0.6164,-0.819,-2.8507,0.7483
46370.7298,-1.3029,-0.7834,0.3896,0.1822,-1.6382,0.9672
46370.75998,-1.3012,-0.7558,0.3549,-0.0297,-1.1653,0.1672
46370.79014,-1.4833,-0.7865,0.4574,-0.1677,0.1234,-0.648
46370.82029,-1.115,-0.468,0.5476,-0.3671,1.4444,-1.4834
46370.85044,-0.9464,0.5287,0.6955,-0.0281,2.4149,-2.8244
46370.88059,-0.691,2.1303,0.7638,2.9113,3.5184,-3.3643
46370.91074,0.6436,3.8956,0.8429,1.0479,2.2558,-5.1056
46370.94089,2.3939,2.2169,1.1934,-0.4324,0.9533,-3.2712
46370.97107,1.3248,0.8733,1.0282,-0.1318,2.3799,-2.4537
46371.00123,1.1607,-0.174,0.5686,0.4583,4.2988,-1.0193
46371.03138,0.6678,-0.7302,0.6113,1.5516,4.6821,0.1787
46371.06153,0.4345,-0.9669,0.8617,3.7103,3.8177,0.9697
46371.09168,0.1986,-1.4227,1.1018,3.2607,3.1738,1.4424
46371.12183,0.135,-1.8401,1.1395,-0.941,1.9128,1.6629
46371.15198,0.013,-1.3493,0.9081,-2.9446,0.5858,2.5499
46371.18216,0.1955,-1.0009,0.6215,-3.069,-0.4392,3.2587
46371.21232,0.4843,-0.0176,-0.0351,-1.9691,-0.5333,2.7867
46371.24247,3.3311,3.618,1.1116,1.6635,-4.0109,3.2831
46371.27262,1.8591,2.7966,0.5498,-2.4702,-3.3435,0.0537
46371.30277,0.6672,1.3699,0.5272,-4.4716,-3.5055,-0.8582
46371.33292,0.0148,0.3818,0.5394,-3.4603,-4.4586,-0.3752
46371.3631,-0.5054,-0.1832,0.7681,-2.6949,-5.06,0.4064
46371.39325,-1.2668,-0.4995,0.469,-1.3187,-3.0465,0.8382
46371.42341,-1.2113,-0.6458,0.2694,0.8606,-1.6312,0.8804
46371.45356,-1.1483,-0.6395,0.3324,0.9913,-1.2676,0.3827
46371.48371,-1.4373,-0.6705,0.5237,0.2183,-0.3085,-0.5395
46371.51385,-1.2864,-0.4502,0.6021,-0.266,1.1595,-1.4233
46371.544,-0.9455,0.2876,0.6575,-0.1495,1.9684,-3.0557
46371.57418,-0.7553,1.6539,0.6257,2.6116,2.6442,-4.0557
46371.60433,0.3096,3.8965,0.5863,0.8728,2.1641,-5.5044
46371.63448,1.8915,2.8902,0.954,-0.3637,0.2462,-4.3074
46371.66463,1.3685,1.2429,1.0069,-0.208,1.4885,-3.4594
46371.69478,1.2563,-0.0028,0.5601,0.6461,3.4526,-1.928
46371.72494,0.8752,-0.6568,0.5993,1.8705,3.9677,-0.5568
46371.75509,0.692,-0.7539,1.1698,3.595,3.3279,0.4867
46371.78527,0.5056,-1.4954,1.4825,2.1027,2.9427,1.3654
46371.81542,0.448,-1.7525,1.4104,-2.6179,2.3659,1.863
46371.84557,0.3389,-1.3307,0.9934,-4.0873,1.3036,2.8789
46371.87572,0.2794,-0.8952,0.5685,-3.3149,0.3196,3.693
46371.90587,0.6211,0.1933,-0.0191,-2.9291,0.3172,2.4549
46371.93603,2.5769,2.8968,1.149,2.1105,-3.6505,4.0318
46371.96621,1.7183,2.9746,0.6882,-1.2145,-3.8964,1.3945
46371.99636,0.4276,1.4368,0.0468,-4.8443,-2.9913,-0.1489
46372.02651,0.0163,0.5373,0.276,-3.0954,-3.975,0.2193
46372.05666,-0.5059,0.0118,0.7787,-1.6501,-4.9604,0.5903
46372.08681,-1.5859,-0.4927,0.6999,-0.3042,-2.845,0.8217
46372.11696,-1.4276,-0.7825,0.4252,0.0573,-0.4014,1.0618
46372.14712,-1.0491,-0.6489,0.3002,-0.6172,-0.3246,0.4187
46372.1773,-1.2212,-0.5244,0.2926,0.074,0.6779,-0.2029
46372.20745,-1.0811,-0.2872,0.4538,1.0229,1.6441,-1.0105
46372.2376,-0.7999,0.2631,0.6887,1.5579,2.2949,-2.4457
46372.26775,-0.6421,1.2325,0.8201,2.8256,2.3663,-3.6778
46372.2979,-0.0953,3.3428,0.5119,2.3977,3.1036,-4.4077
46372.32805,1.9299,2.7766,0.8001,-0.0427,0.3152,-3.822
46372.35821,1.5544,1.5889,1.2212,0.3133,0.8762,-3.2964
46372.38839,1.2013,0.2647,0.9719,0.3371,2.3359,-1.9453
46372.41854,0.8235,-0.4624,0.7734,0.4843,3.7886,-0.5834
46372.44869,0.5976,-0.8462,0.8499,1.7168,4.0372,0.7003
46372.47884,0.4682,-1.0332,0.9981,2.5956,3.8479,1.4059
