357207.203096,0.1337,0.2945,0.5005,3.7273,-5.4808,-4.8223 
357136.712319,0.3378,-0.1775,0.0692,4.2321,3.7882,6.9454 
357434.635142,-0.0469,-0.3675,0.2896,-5.0744,-5.6146,-0.4654 
357699.721651,0.0434,0.2083,0.2485,-1.1665,1.3630,-0.2072 
357061.845098,1.9911,1.1646,0.6171,2.1218,-7.0229,-5.1546 
357796.783213,0.6764,-0.5368,-0.5063,-1.4048,-0.2261,-2.8569 
357539.653597,0.0893,-0.0372,0.0706,-1.3442,0.0644,-0.0984 
357708.021292,0.5449,-0.4821,-0.4904,-4.9477,4.7912,5.7518 
356884.457432,0.2472,-0.1747,-0.1553,0.4378,-0.2074,0.5040 
357354.253083,0.0950,0.3232,0.9876,0.8257,2.1149,5.6248 
357848.850621,0.8561,0.1908,-0.2754,-4.8777,3.5955,4.6563 
357841.807315,1.1069,2.1446,-0.2456,0.0672,-5.0343,-1.3037 
357874.977131,-0.0924,0.1212,0.1282,1.0532,0.2616,1.5159 
357277.772415,0.9634,-0.5341,0.5557,-0.0687,7.0099,0.2738 
356922.946125,-0.1900,0.3630,-0.1589,2.6812,0.5324,-0.7464 
357882.382018,-0.0647,-0.1029,0.0718,0.1297,-2.6825,-0.8657 
357493.169294,-0.0158,-0.3001,-0.2659,-1.1528,-0.6256,1.0903 
357644.716742,1.0005,-0.7170,0.4267,-0.1601,5.7971,-0.2381 
357769.868507,0.1971,-0.0736,0.0928,-1.2907,-0.0690,-0.1560 
357490.243584,1.5421,1.2621,0.1576,2.9462,-4.8718,-3.2989 
357564.723024,1.0122,0.1732,-0.8157,-6.3568,4.2762,2.9920 
357303.766878,-0.2477,-0.8036,0.5344,4.5348,0.2623,5.1173 
357239.396187,0.0647,-0.1907,-0.3204,2.3647,0.4649,-0.1752 
357511.859485,-0.0236,0.0624,0.5862,2.5353,-6.6997,-3.0895 
357014.217233,-0.5732,-1.1522,0.7336,4.4508,1.6019,1.0415 
357334.763049,0.2054,0.0614,0.0689,-1.0024,-0.1973,1.7975 
357071.884036,0.1920,0.0545,0.3355,1.6406,0.6847,0.3913 
357634.778518,-0.0060,0.1502,-0.0162,0.9121,0.0378,-1.2776 
356817.949350,0.0041,0.0150,-0.0008,0.0328,0.0028,-0.0094 
357099.678371,0.7706,0.2627,1.3176,-0.1673,-2.5194,-0.1130 
