43206.61623,-0.2834,0.087,-0.0779,-0.9725,-0.0398,-0.2299
43206.64638,-0.1334,0.0829,-0.0404,0.1499,-0.0684,-0.2661
43206.67656,-0.0956,0.0426,0.0738,0.8103,0.0511,-0.0761
43206.70671,-0.0255,-0.1897,0.0846,-0.8093,-0.0784,-0.0085
43206.73686,0.0211,-0.0116,0.1047,-1.8795,-0.1957,-0.0728
43206.76701,0.0783,0.2187,-0.0073,-0.7943,-0.129,-0.1105
43206.79716,0.0843,0.2193,0.0319,0.1124,0.1085,-0.3546
43206.82735,0.0937,0.0283,0.1542,0.0449,0.23,-0.5806
43206.8575,0.098,0.0189,0.0777,0.018,0.3589,-0.8428
43206.88765,0.1221,0.0227,0.0456,0.3938,0.5065,-1.1578
43206.9178,0.1249,-0.0475,0.057,0.9783,0.4705,-1.1305
43206.94795,0.0765,-0.0392,0.1542,1.2463,0.7263,-0.9219
43206.97813,0.1934,-0.2089,0.1259,0.3604,0.7878,-0.6958
43207.00829,0.3662,0.2342,0.3065,1.106,0.7691,-0.6714
43207.03844,0.4133,-0.386,-0.1327,-0.3879,0.18,-1.1323
43207.06859,0.4495,-0.2896,-0.0479,-0.4409,-0.2002,-0.5908
43207.09879,0.0563,0.0477,-0.0881,0.7964,0.1379,-0.4338
43207.12894,-0.0555,-0.0801,-0.0793,-0.3219,-0.13,-0.3142
43207.15909,-0.0441,0.0198,-0.0039,-0.1231,-0.3668,-0.1692
43207.18925,0.0379,-0.2951,0.0811,-1.0907,-0.0907,-0.0336
43207.2194,0.0407,-0.0011,0.0569,0.0863,0.0999,0.1833
43207.24958,-0.083,0.3187,-0.0441,1.351,0.1395,0.3884
43207.27973,0.0018,0.1104,-0.2126,-1.24,-0.2683,-0.0469
43207.30988,-0.0954,0.1365,-0.2051,-1.2841,-0.4032,-0.3014
43207.34003,-0.0511,0.0313,-0.07,0.3873,-0.3113,-0.044
43207.37018,0.0454,-0.0631,-0.0178,1.4084,-0.2012,0.3464
43207.40037,0.1096,-0.1022,-0.139,0.7571,-0.126,0.2723
43207.43052,0.1348,0.0281,0.0841,-1.0358,-0.1646,0.1178
43207.46067,0.0486,0.1098,-0.3428,1.6394,-0.179,0.2163
